inv_id sim_gen inv_originGen inv_pos inv_end inv_length 
6555236 7800 7787 2000710 2046133 45424
6531602 7800 7759 1421729 1441664 19936
6541738 7800 7771 1853000 1888783 35784
6422997 7800 7630 131333 181100 49768
6562815 7800 7796 1824119 1847383 23265
6526519 7800 7753 230166 270015 39850
6561974 7800 7795 1122727 1142357 19631
6565373 7800 7799 803435 842023 38589
6565375 7800 7799 1007588 1024824 17237
6566225 7800 7800 2042848 2073799 30952
6605963 8000 7847 1309268 1335969 26702
6614343 8000 7857 1041205 1057428 16224
6725772 8000 7989 812331 833361 21031
6703830 8000 7963 362246 365504 3259
6718275 8000 7980 1701117 1737391 36275
6640644 8000 7888 1090989 1096820 5832
6675975 8000 7930 1422141 1459679 37539
6728306 8000 7992 1820622 1832857 12236
6673405 8000 7927 979156 996633 17478
6724134 8000 7987 765146 796228 31083
6711495 8000 7972 1455540 1499067 43528
6730867 8000 7995 372359 392019 19661
6698825 8000 7957 1251676 1292303 40628
6693800 8000 7951 326468 369369 42902
6724136 8000 7987 2027812 2030128 2317
6734289 8000 7999 1209246 1228541 19296
6846724 8200 8133 830812 867430 36619
6896524 8200 8192 438 18648 18211
6883901 8200 8177 855492 873469 17978
6879659 8200 8172 2022477 2031616 9140
6858718 8200 8147 1622973 1632460 9488
6883902 8200 8177 712258 726358 14101
6795822 8200 8072 1348843 1395250 46408
6894061 8200 8189 182517 185115 2599
6867811 8200 8158 358490 373778 15289
6878796 8200 8171 1550328 1589947 39620
6889884 8200 8184 328127 356575 28449
6898248 8200 8194 1755334 1799938 44605
6902504 8200 8199 1258872 1259252 381
6901705 8200 8198 646667 677873 31207
6899927 8200 8196 1706692 1741474 34783
7068589 8400 8396 1820185 1848780 28596
7034860 8400 8356 831093 856873 25781
7071168 8400 8399 300097 329276 29180
7015269 8400 8333 412320 423156 10837
6985811 8400 8298 932160 942883 10724
6964829 8400 8273 2028585 2048457 19873
7064458 8400 8391 1917284 1927190 9907
7005812 8400 8322 517165 519333 2169
7066947 8400 8394 1336875 1380703 43829
7061070 8400 8387 760743 763239 2497
7048273 8400 8372 303809 325881 22073
7026356 8400 8346 771824 783329 11506
7069424 8400 8397 1437574 1466014 28441
7071167 8400 8399 106211 152718 46508
7072046 8400 8400 1055865 1057893 2029
7072047 8400 8400 753300 777095 23796
7237518 8600 8596 301670 305082 3413
7240058 8600 8599 1724774 1771023 46250
7189115 8600 8539 1076917 1090296 13380
7240057 8600 8599 2002507 2011249 8743
7207803 8600 8561 1032801 1038623 5823
7240056 8600 8599 1030350 1037722 7373
7168862 8600 8515 1026943 1076839 49897
7238349 8600 8597 1769619 1781857 12239
7166288 8600 8512 807950 850397 42448
7190825 8600 8541 1413858 1462504 48647
7236667 8600 8595 416408 460966 44559
7240885 8600 8600 450305 479536 29232
7240886 8600 8600 1350488 1392480 41993
7240887 8600 8600 1847885 1897356 49472
7240888 8600 8600 2007378 2054667 47290
7309734 8800 8682 1078068 1082861 4794
7344252 8800 8723 530041 560936 30896
7354455 8800 8735 352302 381512 29211
7356155 8800 8737 1092928 1097925 4998
7342551 8800 8721 1952822 1997816 44995
7301229 8800 8672 1774910 1785492 10583
7405489 8800 8796 718735 724886 6152
7398650 8800 8788 2051679 2083871 32193
7384498 8800 8771 1903927 1935126 31200
7403812 8800 8794 1239527 1262343 22817
7403811 8800 8794 1819327 1856275 36949
7388559 8800 8776 877103 882170 5068
7390289 8800 8778 964024 980756 16733
7397818 8800 8787 1107903 1154772 46870
7407236 8800 8798 251586 281233 29648
7402903 8800 8793 1441075 1484250 43176
7408932 8800 8800 875463 876999 1537
7408933 8800 8800 553390 555531 2142
7408934 8800 8800 1923478 1962170 38693
7562398 9000 8982 827465 872020 44556
7565798 9000 8986 823745 866245 42501
7541320 9000 8957 1605211 1643308 38098
7439222 9000 8836 118064 147569 29506
7539569 9000 8955 404950 437352 32403
7561592 9000 8981 1747832 1768481 20650
7481443 9000 8886 750435 763491 13057
7571687 9000 8993 13182 48120 34939
7574179 9000 8996 1236231 1258516 22286
7486570 9000 8892 1919496 1966700 47205
7567505 9000 8988 1929625 1975604 45980
7570892 9000 8992 254394 296892 42499
7557462 9000 8976 2052398 2069731 17334
7523593 9000 8936 244843 250719 5877
7544828 9000 8961 330043 336640 6598
7575886 9000 8998 1203316 1240043 36728
7576748 9000 8999 1315143 1332713 17571
7576749 9000 8999 412472 459812 47341
7577573 9000 9000 536835 556193 19359
7586789 9200 9011 1989737 1997161 7425
7594416 9200 9020 1601622 1625861 24240
7723692 9200 9173 419616 423042 3427
7731318 9200 9182 654396 657365 2970
7735504 9200 9187 1334924 1338789 3866
7716956 9200 9165 725949 759795 33847
7649890 9200 9086 764534 771148 6615
7716958 9200 9165 1530956 1535792 4837
7739818 9200 9192 1640214 1680182 39969
7745878 9200 9199 512204 541854 29651
7678158 9200 9119 111237 144487 33251
7705186 9200 9151 860724 897660 36937
7715270 9200 9163 419489 440829 21341
7745877 9200 9199 476089 487102 11014
7716160 9200 9164 2065859 2085511 19653
7742475 9200 9195 1039049 1084709 45661
7720384 9200 9169 2015561 2037195 21635
7735505 9200 9187 1757868 1769837 11970
7741620 9200 9194 1332885 1354824 21940
7742474 9200 9195 667626 697290 29665
7745876 9200 9199 843810 878911 35102
7906900 9400 9390 1809431 1850184 40754
7823554 9400 9291 1776318 1783358 7041
7901782 9400 9384 1224102 1233371 9270
7911161 9400 9395 1925916 1940574 14659
7909476 9400 9393 1007994 1036768 28775
7833628 9400 9303 1728329 1732952 4624
7844609 9400 9316 1232278 1235256 2979
7889156 9400 9369 1001016 1026988 25973
7800709 9400 9264 1707749 1725648 17900
7834460 9400 9304 1960458 1991464 31007
7891650 9400 9372 1856035 1898885 42851
7912909 9400 9397 2015532 2045499 29968
7906078 9400 9389 2039581 2087334 47754
7912908 9400 9397 260387 266374 5988
7899191 9400 9381 426839 438849 12011
7910299 9400 9394 822424 848258 25835
7914572 9400 9399 528796 577688 48893
7914568 9400 9399 1908292 1922151 13860
7914571 9400 9399 1655619 1665012 9394
7954054 9600 9446 940841 985254 44414
8053220 9600 9564 1206740 1239373 32634
8081824 9600 9598 440095 444784 4690
8010656 9600 9513 1665212 1688901 23690
7973391 9600 9469 1820666 1846498 25833
7932344 9600 9420 225307 262713 37407
8078434 9600 9594 778195 799437 21243
8004767 9600 9506 1217770 1245478 27709
8050707 9600 9561 624896 665962 41067
8049858 9600 9560 224054 251731 27678
8060812 9600 9573 1931315 1946464 15150
8054929 9600 9566 637380 639530 2151
8045676 9600 9555 407431 418691 11261
8075905 9600 9591 66950 97409 30460
8077563 9600 9593 1132824 1162121 29298
8073376 9600 9588 802779 813999 11221
8082631 9600 9599 1730732 1762099 31368
8082632 9600 9599 924100 936481 12382
8083492 9600 9600 548342 581498 33157
8242550 9800 9789 915835 946011 30177
8124100 9800 9648 102957 148122 45166
8208889 9800 9749 69281 79280 10000
8132584 9800 9658 1541171 1584451 43281
8197254 9800 9735 694101 695497 1397
8237585 9800 9783 320344 359968 39625
8213947 9800 9755 1313469 1354236 40768
8230043 9800 9774 616505 655214 38710
8237583 9800 9783 1446939 1470779 23841
8088566 9800 9606 2047368 2079396 32029
8149432 9800 9678 2044444 2053986 9543
8150216 9800 9679 1072089 1077168 5080
8249999 9800 9798 3016 37439 34424
8175478 9800 9709 1028715 1048025 19311
8230913 9800 9775 743745 752821 9077
8221559 9800 9764 946999 982511 35513
8243339 9800 9790 479776 493129 13354
8230910 9800 9775 1727535 1746360 18826
8223220 9800 9766 961538 967600 6063
8246645 9800 9794 331590 378372 46783
8249118 9800 9797 717139 738200 21062
8249996 9800 9798 1759370 1759852 483
8249997 9800 9798 1038743 1057965 19223
8249998 9800 9798 1540846 1567549 26704
8251691 9800 9800 952248 989443 37196
8251692 9800 9800 318621 366037 47417
8251693 9800 9800 1066697 1096926 30230
8251694 9800 9800 1705561 1749559 43999
8251695 9800 9800 10655 53957 43303
8251696 9800 9800 1070280 1099338 29059
8251697 9800 9800 122055 131528 9474
8251698 9800 9800 654877 678922 24046
8254225 10000 9803 1833257 1836328 3072
8402538 10000 9980 1520676 1566983 46308
8350773 10000 9918 914827 957803 42977
8414319 10000 9994 848974 877555 28582
8370947 10000 9942 545341 585998 40658
8398346 10000 9975 1316813 1366748 49936
8415982 10000 9996 1721703 1754489 32787
8368473 10000 9939 1003646 1008331 4686
8322157 10000 9884 1736772 1754598 17827
8406699 10000 9985 989901 992965 3065
8405004 10000 9983 187249 191847 4599
8382568 10000 9956 1303159 1330140 26982
8370945 10000 9942 759177 790225 31049
8416790 10000 9997 400010 422442 22433
8415165 10000 9995 1429086 1464202 35117
8418432 10000 9999 65751 73921 8171
8419242 10000 10000 1624845 1666954 42110
8419243 10000 10000 434271 443639 9369
8419244 10000 10000 619745 625410 5666
8487117 10200 10081 109420 138984 29565
8419243 10200 10000 434271 443639 9369
8535678 10200 10139 611972 647953 35982
8582924 10200 10195 1641697 1652712 11016
8578757 10200 10190 11209 60019 48811
8439321 10200 10024 1435220 1471916 36697
8586329 10200 10199 1623304 1647082 23779
8586328 10200 10199 1363289 1374835 11547
8558466 10200 10166 45779 50772 4994
8578756 10200 10190 1761298 1796110 34813
8550723 10200 10157 169902 171562 1661
8506350 10200 10104 1842218 1885527 43310
8558474 10200 10166 912791 927819 15029
8577075 10200 10188 481053 491494 10442
8587203 10200 10200 220851 221831 981
8587204 10200 10200 50446 82445 32000
8587205 10200 10200 1042107 1085126 43020
8646065 10400 10270 47632 54001 6370
8714904 10400 10352 1126897 1168587 41691
8684619 10400 10316 807686 844520 36835
8645246 10400 10269 430075 439035 8961
8588080 10400 10201 1742395 1752012 9618
8722430 10400 10361 489873 496783 6911
8720666 10400 10359 1156562 1184641 28080
8753636 10400 10398 1861456 1880853 19398
8723341 10400 10362 1237519 1266019 28501
8746975 10400 10390 1536290 1568132 31843
8670409 10400 10299 540207 560319 20113
8743642 10400 10386 300498 345910 45413
8690557 10400 10323 1013448 1037466 24019
8720665 10400 10359 1726704 1769067 42364
8754443 10400 10399 1521289 1550890 29602
8752830 10400 10397 108344 123339 14996
8754442 10400 10399 626686 646827 20142
8752834 10400 10397 125878 168259 42382
8752833 10400 10397 1070339 1083607 13269
8753635 10400 10398 759291 785827 26537
8755286 10400 10400 142443 154846 12404
8804978 10600 10459 1345534 1354696 9163
8792292 10600 10444 1540133 1549506 9374
8838574 10600 10499 1515771 1565278 49508
8888175 10600 10558 1950635 1957250 6616
8780505 10600 10430 1962339 1985947 23609
8767074 10600 10414 1512408 1534324 21917
8857277 10600 10521 821569 869270 47702
8854765 10600 10518 1323315 1335510 12196
8910083 10600 10584 1139756 1184131 44376
8919211 10600 10595 1520759 1565168 44410
8915014 10600 10590 1376653 1390261 13609
8923515 10600 10600 1603625 1644445 40821
8952201 10800 10634 1052901 1078918 26018
8925154 10800 10602 878487 887584 9098
9087678 10800 10795 349701 393753 44053
9026802 10800 10723 1780855 1790482 9628
9006674 10800 10699 72858 84199 11342
9073320 10800 10778 858290 891035 32746
9034352 10800 10732 57142 93201 36060
9078383 10800 10784 1240908 1260544 19637
9067336 10800 10771 1109282 1123392 14111
9089338 10800 10797 1862867 1882620 19754
9089337 10800 10797 1170109 1178984 8876
9091017 10800 10799 1776935 1785759 8825
9091832 10800 10800 1121228 1152094 30867
9091833 10800 10800 1983426 1987174 3749
9253404 11000 10992 1602294 1624637 22344
9252580 11000 10991 1047823 1068182 20360
9250916 11000 10989 1138988 1152844 13857
9105364 11000 10816 750561 784501 33941
9177579 11000 10902 1232443 1277242 44800
9257563 11000 10997 1040994 1052283 11290
9204605 11000 10934 1653321 1687679 34359
9259233 11000 10999 560629 590098 29470
9259234 11000 10999 2004636 2024954 20319
9259235 11000 10999 1333524 1368558 35035
9344121 11200 11100 116642 148629 31988
9412372 11200 11181 234594 257892 23299
9401213 11200 11168 108878 128569 19692
9412374 11200 11181 346444 372416 25973
9371962 11200 11133 316000 342954 26955
9414090 11200 11183 1066861 1099891 33031
9330704 11200 11084 1883159 1896546 13388
9402939 11200 11170 95474 95729 256
9412370 11200 11181 622836 658992 36157
9411493 11200 11180 1371636 1379856 8221
9413186 11200 11182 665196 682882 17687
9426630 11200 11198 1110690 1139547 28858
9427455 11200 11199 649308 696148 46841
9428311 11200 11200 1655937 1665003 9067
9428312 11200 11200 1760309 1789548 29240
9584761 11400 11387 1243232 1270523 27292
9579844 11400 11381 2046514 2063976 17463
9526241 11400 11317 542645 569119 26475
9583944 11400 11386 1049763 1086618 36856
9522941 11400 11313 1618717 1645101 26385
9584762 11400 11387 655499 699065 43567
9569058 11400 11368 437346 469742 32397
9551985 11400 11348 935221 955646 20426
9594738 11400 11399 2021217 2063404 42188
9595641 11400 11400 144336 156579 12244
9595642 11400 11400 49360 75941 26582
9721120 11600 11549 440445 470959 30515
9748909 11600 11582 868949 899012 30064
9633566 11600 11445 2039262 2086858 47597
9679085 11600 11499 1831919 1865576 33658
9716035 11600 11543 1154062 1189085 35024
9668095 11600 11486 2049176 2097130 47955
9611629 11600 11419 917360 967317 49958
9695014 11600 11518 1522800 1525181 2382
9753884 11600 11588 561063 592900 31838
9712697 11600 11539 1543364 1548250 4887
9763117 11600 11599 1204528 1215458 10931
9753065 11600 11587 1133709 1148969 15261
9754692 11600 11589 530355 550059 19705
9761473 11600 11597 2065771 2087989 22219
9761472 11600 11597 672967 683849 10883
9763116 11600 11599 566228 571645 5418
9763948 11600 11600 122065 165830 43766
9763949 11600 11600 2020 32406 30387
9925053 11800 11792 79232 80240 1009
9843568 11800 11695 466109 480889 14781
9905818 11800 11769 1314201 1327985 13785
9853865 11800 11707 171368 180228 8861
9847765 11800 11700 2030232 2061559 31328
9895623 11800 11757 1548478 1594998 46521
9928445 11800 11796 806913 849480 42568
9927605 11800 11795 236052 259494 23443
9931804 11800 11800 1022413 1032475 10063
9931805 11800 11800 1567136 1580592 13457
10021422 12000 11906 1578688 1595381 16694
10005344 12000 11887 1102476 1138341 35866
10095657 12000 11994 338174 349790 11617
10098213 12000 11997 1942178 1980720 38543
9931804 12000 11800 1022413 1032475 10063
10097347 12000 11996 427085 463238 36154
10045998 12000 11935 831940 878758 46819
10091393 12000 11989 1819440 1869255 49816
10094832 12000 11993 36492 56133 19642
10093981 12000 11992 507119 517458 10340
10097346 12000 11996 1761296 1788631 27336
10097345 12000 11996 431503 439113 7611
10098212 12000 11997 1180087 1180331 245
10099076 12000 11998 851426 879240 27815
10099077 12000 11998 2088449 2091136 2688
10099973 12000 11999 1523722 1548658 24937
10099974 12000 11999 2032584 2043221 10638
10100851 12000 12000 134096 155580 21485
10260204 12200 12189 1532526 1537121 4596
10183373 12200 12098 953382 976652 23271
10207859 12200 12127 435763 471953 36191
10180053 12200 12094 1281668 1295474 13807
10265279 12200 12195 902670 935784 33115
10212912 12200 12133 257820 279534 21715
10260202 12200 12189 1658804 1681412 22609
10221550 12200 12143 1220316 1234771 14456
10243426 12200 12169 919654 947809 28156
10250937 12200 12178 306827 321225 14399
10266944 12200 12197 1311458 1321012 9555
10257619 12200 12186 1531853 1541550 9698
10259310 12200 12188 771383 777468 6086
10259311 12200 12188 6100 20431 14332
10259312 12200 12188 578099 578704 606
10262684 12200 12192 1577656 1593258 15603
10267807 12200 12198 1967506 1970213 2708
10269508 12200 12200 1601094 1628047 26954
10280614 12400 12213 315216 351795 36580
10399641 12400 12354 668718 687177 18460
10408058 12400 12364 1229081 1232273 3193
10332183 12400 12274 1105673 1154056 48384
10282288 12400 12215 478632 489002 10371
10424004 12400 12383 1500953 1515966 15014
10393712 12400 12347 152801 180125 27325
10374236 12400 12324 1214129 1225876 11748
10429808 12400 12390 469075 498342 29268
10416440 12400 12374 1979394 1980035 642
10424829 12400 12384 338365 349051 10687
10419830 12400 12378 1109123 1123588 14466
10428139 12400 12388 522886 539750 16865
10436513 12400 12398 401121 447706 46586
10437311 12400 12399 856630 898542 41913
10438183 12400 12400 315015 362277 47263
10588670 12600 12579 961269 976830 15562
10455144 12600 12420 1480087 1496259 16173
10592081 12600 12583 21380 69410 48031
10443202 12600 12406 223940 238393 14454
10581913 12600 12571 1936213 1973644 37432
10579429 12600 12568 1719028 1754827 35800
10592917 12600 12584 1765501 1777912 12412
10580260 12600 12569 832865 881275 48411
10601322 12600 12594 1002346 1025706 23361
10592080 12600 12583 1250002 1251032 1031
10602186 12600 12595 2016311 2021502 5192
10605551 12600 12599 1156666 1168572 11907
10605554 12600 12599 917524 934515 16992
10605553 12600 12599 1006154 1030282 24129
10770376 12800 12795 1800607 1831752 31146
10761220 12800 12784 1924286 1962851 38566
10677051 12800 12684 557038 595395 38358
10751970 12800 12773 239256 282094 42839
10760408 12800 12783 1240398 1276157 35760
10697229 12800 12708 878264 887094 8831
10700633 12800 12712 1536650 1572474 35825
10656760 12800 12660 247325 278145 30821
10772078 12800 12797 527648 569540 41893
10772897 12800 12798 1710513 1735665 25153
10774564 12800 12800 239309 273988 34680
10809983 13000 12842 1131554 1154962 23409
10866708 13000 12909 1952036 1982931 30896
10928486 13000 12983 910467 955076 44610
10926774 13000 12981 1456270 1468266 11997
10936189 13000 12992 2012350 2024450 12101
10938691 13000 12995 811982 845397 33416
10930988 13000 12986 1102794 1146144 43351
10916733 13000 12969 1765884 1790763 24880
10930989 13000 12986 323147 356345 33199
10937051 13000 12993 359359 380342 20984
10921682 13000 12975 804107 840444 36338
10904139 13000 12954 1294776 1295477 702
10937858 13000 12994 507400 553482 46083
10942018 13000 12999 638417 666616 28200
10942019 13000 12999 1406789 1428193 21405
10942892 13000 13000 1130171 1135004 4834
11108393 13200 13197 103622 108158 4537
11108394 13200 13197 1404737 1417963 13227
11020927 13200 13093 1423281 1451040 27760
11063206 13200 13143 1870760 1892001 21242
11080873 13200 13164 1039164 1084745 45582
11036183 13200 13111 1451114 1492180 41067
11066668 13200 13147 1216569 1262342 45774
11104262 13200 13192 1248057 1295980 47924
11110912 13200 13200 728716 742786 14071
11110913 13200 13200 2011602 2024603 13002
11110914 13200 13200 1556913 1567686 10774
11275172 13400 13395 403605 413780 10176
11190978 13400 13295 238538 282476 43939
11247427 13400 13362 1106478 1132358 25881
11230421 13400 13342 947959 958665 10707
11278445 13400 13399 229710 257529 27820
11270052 13400 13389 135840 137828 1989
11224513 13400 13335 1250211 1257059 6849
11200982 13400 13307 1357549 1373739 16191
11268366 13400 13387 627918 650867 22950
11272596 13400 13392 992860 993215 356
11277614 13400 13398 1321129 1321452 324
11277612 13400 13398 105753 112489 6737
11277611 13400 13398 1829152 1829269 118
11279307 13400 13400 2040601 2088632 48032
11279308 13400 13400 136969 168863 31895
11279309 13400 13400 55666 96166 40501
11355603 13600 13490 915088 953669 38582
11330290 13600 13460 5412 8474 3063
11403673 13600 13547 1802674 1846923 44250
11442430 13600 13593 1823407 1854994 31588
11308272 13600 13434 1256755 1292246 35492
11442429 13600 13593 1800394 1830619 30226
11445840 13600 13597 2024697 2069618 44922
11440782 13600 13591 1746757 1776044 29288
11396849 13600 13539 876563 878429 1867
11432290 13600 13581 832145 862434 30290
11444119 13600 13595 2019652 2051485 31834
11413921 13600 13559 958961 967292 8332
11393454 13600 13535 39231 83217 43987
11432289 13600 13581 1590673 1594496 3824
11447549 13600 13599 701379 713196 11818
11448376 13600 13600 2007370 2025860 18491
11448377 13600 13600 680126 686174 6049
11555162 13800 13727 838144 872902 34759
11589582 13800 13768 1753563 1756696 3134
11605565 13800 13787 1805722 1835555 29834
11581166 13800 13758 1582789 1586760 3972
11567837 13800 13742 1846130 1876672 30543
11587845 13800 13766 996945 998278 1334
11579530 13800 13756 1478369 1498624 20256
11592917 13800 13772 1251571 1270672 19102
11613053 13800 13796 42631 85923 43293
11610609 13800 13793 1219629 1238458 18830
11609722 13800 13792 1523312 1568993 45682
11611408 13800 13794 458309 498046 39738
11616519 13800 13800 419162 449296 30135
11751103 14000 13960 2040014 2063057 23044
11775465 14000 13989 828078 843619 15542
11773016 14000 13986 926005 962587 36583
11712578 14000 13914 1619534 1668656 49123
11760484 14000 13971 1657421 1681233 23813
11758844 14000 13969 221502 264006 42505
11766287 14000 13978 249610 291849 42240
11704867 14000 13905 1904679 1950490 45812
11648570 14000 13838 431636 468330 36695
11777999 14000 13992 1735153 1778309 43157
11639296 14000 13827 1431331 1477379 46049
11781481 14000 13996 2042528 2084414 41887
11782333 14000 13997 39512 76308 36797
11777993 14000 13992 58151 79118 20968
11777994 14000 13992 1508775 1547369 38595
11778900 14000 13993 530407 545889 15483
11784053 14000 13999 2005817 2016452 10636
11780624 14000 13995 1235493 1255841 20349
11784050 14000 13999 345973 387293 41321
11784051 14000 13999 320710 356222 35513
11784052 14000 13999 1828525 1855253 26729
11915360 14200 14155 444662 453030 8369
11841144 14200 14067 1160819 1198956 38138
11951534 14200 14198 330881 374145 43265
11912026 14200 14151 2003547 2009250 5704
11930567 14200 14173 265968 271385 5418
11880782 14200 14114 1446849 1471165 24317
11921183 14200 14162 1661017 1699883 38867
11916186 14200 14156 901006 915169 14164
11943233 14200 14188 352147 382323 30177
11938125 14200 14182 1867907 1875392 7486
11946605 14200 14192 415965 459111 43147
12119507 14400 14398 1908038 1914715 6678
12114399 14400 14392 1377634 1389955 12322
12025520 14400 14286 1567856 1586469 18614
12009465 14400 14267 662367 691981 29615
12099380 14400 14374 1473218 1499662 26445
11981777 14400 14234 2013995 2017779 3785
12012841 14400 14271 2000955 2049199 48245
12102764 14400 14378 639587 680104 40518
12110203 14400 14387 2011244 2017386 6143
12088588 14400 14361 548028 548905 878
12121188 14400 14400 175007 197503 22497
12257534 14600 14562 2010978 2056501 45524
12136551 14600 14418 84926 99778 14853
12208989 14600 14504 1234392 1265232 30841
12226742 14600 14525 185800 195312 9513
12253477 14600 14557 1041971 1048975 7005
12256705 14600 14561 203663 229525 25863
12281983 14600 14591 1561902 1574219 12318
12192082 14600 14484 1910808 1943504 32697
12281162 14600 14590 819720 826580 6861
12269347 14600 14576 1123640 1161126 37487
12236776 14600 14537 1856134 1874874 18741
12287762 14600 14598 800182 848552 48371
12288594 14600 14599 1750509 1754499 3991
12441750 14800 14781 677981 684790 6810
12455989 14800 14798 124183 165180 40998
12437604 14800 14776 312696 336176 23481
12447619 14800 14788 2007559 2013495 5937
12319673 14800 14636 409939 418986 9048
12453523 14800 14795 976495 997663 21169
12374457 14800 14701 1100231 1117178 16948
12413099 14800 14747 15769 47883 32115
12334138 14800 14653 539390 585400 46011
12422341 14800 14758 632037 674700 42664
12447615 14800 14788 140722 186758 46037
12456876 14800 14799 304816 338451 33636
12456877 14800 14799 1214815 1239358 24544
12612665 15000 14985 1220707 1237011 16305
12552448 15000 14913 863301 878925 15625
12618572 15000 14992 423614 473473 49860
12600117 15000 14970 581275 595198 13924
12590145 15000 14958 829132 864835 35704
12616040 15000 14989 1881990 1882820 831
12621995 15000 14996 217678 221411 3734
12624500 15000 14999 573240 584376 11137
12622838 15000 14997 824590 865069 40480
12622836 15000 14997 846152 863585 17434
12622837 15000 14997 1059006 1081980 22975
12623681 15000 14998 1942190 1949865 7676
12624499 15000 14999 801461 818966 17506
12625344 15000 15000 1750405 1786774 36370
12625345 15000 15000 2082823 2085417 2595
12625346 15000 15000 165100 190783 25684
12625347 15000 15000 1508799 1540827 32029
12787993 15200 15194 1965847 1994678 28832
12745063 15200 15143 654645 655419 775
12773724 15200 15177 530646 572130 41485
12789733 15200 15196 301715 325130 23416
12786299 15200 15192 1813226 1841748 28523
12761072 15200 15162 378519 378695 177
12762703 15200 15164 1713073 1714977 1905
12770336 15200 15173 201454 238824 37371
12782009 15200 15187 681958 696411 14454
12786296 15200 15192 872156 890320 18165
12787112 15200 15193 1871202 1879133 7932
12791420 15200 15198 788723 796192 7470
12792202 15200 15199 120516 149662 29147
12793028 15200 15200 1064947 1084818 19872
12865145 15400 15286 338646 349841 11196
12932465 15400 15366 448902 482490 33589
12956120 15400 15394 1022830 1059751 36922
12957792 15400 15396 1149084 1153327 4244
12899621 15400 15327 1450614 1461277 10664
12823993 15400 15237 210674 215642 4969
12856655 15400 15276 1331485 1332253 769
12922355 15400 15354 515704 554065 38362
12948557 15400 15385 1013093 1031259 18167
12934100 15400 15368 206501 232826 26326
12938409 15400 15373 107813 138401 30589
12954469 15400 15392 20184 48589 28406
12952769 15400 15390 453486 469926 16441
12957789 15400 15396 625534 642659 17126
12957791 15400 15396 1921091 1940965 19875
12958665 15400 15397 1914036 1943497 29462
12961216 15400 15400 330519 365084 34566
13105725 15600 15573 136770 165624 28855
13110807 15600 15579 1730466 1745621 15156
13118363 15600 15588 1079497 1088989 9493
13097442 15600 15563 1554734 1590032 35299
13097441 15600 15563 1318358 1340572 22215
13123247 15600 15594 520536 555525 34990
13027911 15600 15480 1831579 1863985 32407
13122407 15600 15593 841285 870634 29350
13071496 15600 15532 1153748 1198745 44998
13117534 15600 15587 46084 83037 36954
13069818 15600 15530 1600590 1605614 5025
13118362 15600 15588 153256 184717 31462
13127442 15600 15599 1050798 1082376 31579
13128284 15600 15600 2071963 2083884 11922
13128285 15600 15600 1337570 1367785 30216
13128286 15600 15600 2086722 2095912 9191
13128287 15600 15600 904044 918584 14541
13128288 15600 15600 544139 589996 45858
13130025 15800 15602 101093 145172 44080
13134093 15800 15607 451525 467288 15764
13291357 15800 15794 9641 17564 7924
13158439 15800 15636 832653 854373 21721
13207077 15800 15694 1146970 1183021 36052
13231547 15800 15723 116783 151365 34583
13215576 15800 15704 1868268 1874594 6327
13224676 15800 15715 1331262 1375078 43817
13289719 15800 15792 146772 173801 27030
13293036 15800 15796 2016052 2064437 48386
13278626 15800 15779 601414 645731 44318
13273579 15800 15773 1550713 1599642 48930
13280325 15800 15781 46341 95882 49542
13278624 15800 15779 2073734 2094731 20998
13288874 15800 15791 2024507 2068760 44254
13284506 15800 15786 1003825 1013685 9861
13463222 16000 15998 1480018 1488352 8335
13327410 16000 15837 1103053 1110361 7309
13434383 16000 15964 2037628 2076056 38429
13360256 16000 15876 1152466 1184158 31693
13458918 16000 15993 63777 96253 32477
13422404 16000 15950 1658774 1686724 27951
13426742 16000 15955 537192 561796 24605
13458917 16000 15993 1367644 1384640 16997
13455603 16000 15989 1311278 1339915 28638
13454753 16000 15988 1650351 1675685 25335
13460613 16000 15995 1653513 1667392 13880
13464116 16000 15999 839331 876534 37204
13464114 16000 15999 357853 371148 13296
13464948 16000 16000 1322438 1358458 36021
13464949 16000 16000 1300109 1347638 47530
13629783 16200 16195 857477 887568 30092
13597786 16200 16157 1801601 1824581 22981
13474205 16200 16011 1832200 1850039 17840
13620422 16200 16184 328981 355880 26900
13597785 16200 16157 150166 150873 708
13622959 16200 16187 716654 719530 2877
13605326 16200 16166 808151 839950 31800
13601897 16200 16162 1635110 1647891 12782
13526708 16200 16073 1123844 1154746 30903
13627192 16200 16192 1632442 1670696 38255
13620421 16200 16184 365118 385823 20706
13633125 16200 16199 1306914 1348477 41564
13631403 16200 16197 1711753 1725254 13502
13633996 16200 16200 1931818 1976240 44423
13633997 16200 16200 1663257 1693801 30545
13672036 16400 16245 921823 930323 8501
13799173 16400 16396 2000372 2038146 37775
13729838 16400 16314 1450548 1482271 31724
13719667 16400 16302 834982 867811 32830
13748465 16400 16336 2040079 2084793 44715
13667861 16400 16240 241012 275540 34529
13800851 16400 16398 327128 350980 23853
13799171 16400 16396 372374 379073 6700
13801634 16400 16399 500412 535018 34607
13801635 16400 16399 416140 450396 34257
13801636 16400 16399 5346 5584 239
13801637 16400 16399 1853377 1857164 3788
13801638 16400 16399 424212 428466 4255
13802487 16400 16400 1430050 1432606 2557
13802488 16400 16400 1161860 1183899 22040
13912138 16600 16530 145779 172384 26606
13810113 16600 16409 806174 848875 42702
13911321 16600 16529 1008357 1048955 40599
