sim_gen inv_id mut_id qtn_gen_origin qtn_pos qtn_selCoef qtn_dom 
5800 396676 498571 348 84750 -0.0027435 0
5800 210729 487930 1671 226583 -0.000909418 0
5800 210729 498081 3514 236830 7.15841e-05 0
5800 210729 496460 5352 216160 0.00146715 0
5800 210729 495520 2427 237071 0.00266825 0
5800 210729 498544 348 230928 -0.00192254 0
5800 382500 497187 3509 541054 -0.00304112 0
5800 382500 498700 4278 528470 0.000535237 0
5800 382500 498866 3514 521094 0.000829856 0
5800 26746 482639 4278 694989 0.00436164 0
5800 26746 494609 3514 680813 -0.000785852 0
5800 26746 498076 893 690349 0.00380551 0
5800 26746 497908 87 677596 0.000655891 0
5800 26746 493478 5759 670893 -0.000733444 0
5800 26746 494793 1536 677813 0.00171448 0
5800 26746 498669 662 687664 0.00190711 0
5800 26746 493124 1297 687753 0.00294121 0
5800 26746 498799 2877 678598 -0.000499127 0
5800 26746 498871 796 670530 2.3852e-05 0
5800 26746 498581 5229 696012 0.00178317 0
5800 207405 492249 5779 745821 0.000475516 0
5800 207405 498796 3509 757107 -0.00255951 0
5800 386198 495600 5177 822495 0.000727465 0
5800 461918 495468 5559 167445 -0.00247046 0
6000 5372 510045 2933 1.43928e+06 -0.000813709 0
6000 5372 516017 2427 1.43006e+06 -0.000238622 0
6000 5372 515793 348 1.44451e+06 0.00114142 0
6000 343693 512798 4572 612958 -0.000202614 0
6000 343693 515868 3813 609283 -0.00317864 0
6000 343693 515946 4278 612631 0.00112891 0
6000 155542 515485 3110 491074 -0.00231354 0
6000 210729 515836 2427 227456 -0.000982572 0
6000 210729 514138 5952 216765 0.00239763 0
6000 210729 516077 348 230788 1.38283e-05 0
6000 382500 514375 5154 537595 0.000473397 0
6000 382500 514281 4278 545563 -0.00263831 0
6000 382500 510382 1330 535653 0.00272762 0
6000 382500 513972 2427 540339 0.000238444 0
6000 26746 505858 2427 681117 -0.00189924 0
6000 26746 508899 3372 674362 0.00102543 0
6000 26746 514401 662 682889 0.000176093 0
6000 26746 515939 1297 689386 -0.000543512 0
6000 26746 516062 2877 692562 0.00101583 0
6000 26746 514321 2703 686816 -0.000959466 0
6000 26746 512289 796 672217 -0.00223241 0
6000 26746 515167 4814 688142 -0.000151338 0
6000 26746 515473 1085 682376 0.000384855 0
6000 26746 516033 4091 695591 0.00157121 0
6000 26746 515795 2096 688686 0.00356131 0
6000 26746 515069 5851 693915 -0.0012556 0
6000 26746 516121 4604 669159 -0.000469698 0
6000 207405 500274 3594 779022 0.0009041 0
6000 207405 514042 5154 774036 -0.00259372 0
6000 207405 501789 1330 765340 -0.000454523 0
6000 207405 515705 2427 741752 2.78098e-06 0
6000 207405 513392 5952 756465 0.0037691 0
6000 207405 515733 348 751545 -0.000346888 0
6000 499581 515937 5262 1.24462e+06 -0.000736082 0
6000 386198 512961 171 819781 0.00298372 0
6000 503116 515710 1996 852720 0.000962752 0
6000 512304 512769 4812 1.35204e+06 -0.00234057 0
6200 5372 527223 4278 1.42775e+06 0.000562188 0
6200 5372 528275 2427 1.4395e+06 -0.000410552 0
6200 5372 530966 5749 1.45652e+06 0.00122812 0
6200 5372 532248 6018 1.44026e+06 0.00172779 0
6200 5372 517076 348 1.43642e+06 0.000315906 0
6200 5372 533188 893 1.42513e+06 -0.00134972 0
6200 343693 530347 5559 622627 0.00471289 0
6200 343693 532755 4278 636949 0.000106864 0
6200 396676 528046 4812 60696 -0.00244391 0
6200 396676 533123 5000 90725 0.00124704 0
6200 396676 532238 2427 72278 0.000305477 0
6200 210729 529251 3514 236062 -0.00273399 0
6200 210729 530279 2427 225081 0.00128542 0
6200 382500 524694 4572 536309 0.00221116 0
6200 382500 532558 3509 534073 0.000361586 0
6200 26746 533161 2427 685026 -0.00204102 0
6200 26746 532403 5717 686623 0.000315102 0
6200 26746 532628 348 689015 -0.000261773 0
6200 26746 532505 893 695001 0.00056478 0
6200 207405 525098 3509 759637 -0.00171605 0
6200 207405 527474 4278 767381 0.000565478 0
6200 207405 525972 3514 778953 3.01291e-05 0
6200 207405 532704 2427 752264 -0.00263149 0
6200 207405 532480 348 760086 -0.00270508 0
6200 207405 533344 893 774408 -0.0009285 0
6200 207405 533353 3160 777262 -0.00321355 0
6400 5372 536872 3074 1.43369e+06 -0.000751349 0
6400 5372 549049 1096 1.45027e+06 0.001524 0
6400 5372 541229 6256 1.42534e+06 0.000392231 0
6400 5372 550260 348 1.44292e+06 0.00272712 0
6400 5372 548075 3372 1.4284e+06 0.00414998 0
6400 396676 542181 5000 63262 0.00137243 0
6400 155542 538413 171 482951 0.00150252 0
6400 210729 548053 5818 217465 0.00182819 0
6400 210729 550209 2427 218174 -0.000643323 0
6400 210729 548166 3074 234161 -0.00201068 0
6400 210729 542851 1096 232679 0.0022838 0
6400 210729 548998 6256 234831 0.00208783 0
6400 210729 550523 348 228491 4.44287e-05 0
6400 210729 546685 3372 230507 -0.00312705 0
6400 210729 550056 893 223367 -0.000288293 0
6400 210729 550586 6074 220068 0.00256029 0
6400 382500 550127 3509 518114 -0.000674135 0
6400 26746 540329 5899 692673 0.000132698 0
6400 26746 549176 3074 675314 0.00116595 0
6400 26746 546546 348 671261 0.00160893 0
6400 26746 549315 893 683604 0.000950763 0
6400 26746 547498 5243 681332 0.00547814 0
6400 26746 549071 4507 695490 -0.00294327 0
6400 26746 546621 5856 676192 -0.00216716 0
6400 26746 547737 5350 693616 -0.00184136 0
6400 26746 549953 87 693770 -0.00176831 0
6400 26746 547922 5680 692510 0.00100098 0
6400 26746 550529 1092 676361 0.00061079 0
6400 26746 549108 6011 677144 0.000373213 0
6400 26746 550161 1536 686401 -0.00423557 0
6400 26746 550595 662 676585 0.00108563 0
6400 207405 547469 3509 776159 -0.00123113 0
6400 207405 542095 4278 775374 -0.00341707 0
6400 207405 548258 3514 761581 -0.00280984 0
6400 207405 547547 5818 763800 0.00182944 0
6400 207405 550517 3074 770124 -0.00150448 0
6400 207405 550156 1096 757995 0.000896725 0
6400 207405 549514 6256 743794 0.000510341 0
6400 207405 547191 348 759815 0.00188288 0
6400 207405 550316 3372 780420 0.00119128 0
6400 207405 543096 893 755324 -0.00379961 0
6400 386198 550308 3813 814760 8.10938e-06 0
6400 550507 535467 171 1.96763e+06 -0.00345665 0
6600 5372 565402 3813 1.45347e+06 -0.00282957 0
6600 343693 562668 5997 638107 -0.00399134 0
6600 343693 564972 3813 613839 -0.000813756 0
6600 396676 553179 5076 69761 0.00145553 0
6600 396676 567416 4812 86384 -0.000374423 0
6600 566762 555766 5705 989750 -0.00220953 0
6600 210729 551316 1671 231162 0.00391754 0
6600 210729 562653 4278 215478 -0.00227092 0
6600 210729 551764 2427 219072 -0.00130483 0
6600 210729 564037 5749 237789 -0.00124837 0
6600 210729 563822 3372 230352 0.00110461 0
6600 526828 567109 5899 1.79009e+06 0.00252247 0
6600 526828 567471 5692 1.77966e+06 -0.00170846 0
6600 26746 564834 1330 695063 0.000347145 0
6600 26746 558930 2933 695860 0.00170987 0
6600 26746 561008 3074 676834 -0.00557665 0
6600 26746 566194 6302 696328 8.94122e-05 0
6600 26746 565921 348 690134 0.00167712 0
6600 26746 565985 893 691302 -0.00117267 0
6600 26746 567705 5243 681734 -0.00212965 0
6600 26746 565834 4507 690087 0.00030503 0
6600 26746 562485 5856 676713 0.000611508 0
6600 26746 567605 6104 674481 0.000731963 0
6600 207405 556731 4572 779651 -0.00217953 0
6600 207405 562545 1671 772828 -0.000923368 0
6600 207405 567320 4278 762163 0.00291892 0
6600 461918 565909 3110 167893 -0.00127916 0
6600 386198 567012 171 820140 -0.00101283 0
6600 567460 557444 1671 1.34627e+06 0.00129568 0
6800 5372 583635 4278 1.42718e+06 0.00438883 0
6800 5372 573940 3514 1.44073e+06 4.37882e-05 0
6800 5372 584166 5818 1.45245e+06 0.000525111 0
6800 5372 580826 2427 1.43427e+06 -0.00239898 0
6800 5372 584947 3074 1.44399e+06 0.00304051 0
6800 5372 584837 1096 1.42954e+06 -0.00241033 0
6800 396676 569629 5076 66712 -0.000293928 0
6800 210729 578795 4278 217320 0.000732027 0
6800 210729 583164 6641 215039 0.000375637 0
6800 210729 582390 6127 233621 0.00199919 0
6800 210729 584560 2881 232557 -0.00130551 0
6800 526828 577990 3813 1.78407e+06 -0.00196328 0
6800 26746 584223 2427 684415 0.00182223 0
6800 26746 583574 3074 669892 0.00306358 0
6800 26746 575017 1096 671302 -0.000465945 0
6800 26746 581000 6018 685435 -0.000415582 0
6800 26746 582933 348 680376 0.00051387 0
6800 26746 573104 3372 681131 -0.000655398 0
6800 26746 579841 6421 677158 -0.00221836 0
6800 26746 584988 6197 685423 0.000345926 0
6800 26746 580169 893 671418 0.000977715 0
6800 26746 582392 5243 691783 0.00241267 0
6800 26746 584393 3660 685708 0.000218426 0
6800 26746 584966 5053 688668 0.000402303 0
6800 26746 584853 5856 676866 -0.00139594 0
6800 26746 584827 1092 677197 0.000246808 0
6800 26746 585004 662 680718 0.000197829 0
6800 26746 585009 1297 695907 -0.00184686 0
6800 26746 585054 6774 689616 -0.000460846 0
6800 207405 582701 4278 754980 0.00146557 0
6800 207405 584306 3514 744756 0.00125899 0
6800 207405 577395 5818 762621 -0.000102696 0
6800 207405 582133 2427 770743 0.00112204 0
6800 550612 581912 6718 761618 -3.97954e-05 0
6800 386198 584022 4572 815666 0.00135746 0
6800 570155 580021 4967 1.44403e+06 0.00086065 0
7000 5372 600922 2881 1.4443e+06 -0.00523588 0
7000 5372 601168 2427 1.45465e+06 0.000717176 0
7000 5372 601262 3074 1.4463e+06 0.00097251 0
7000 5372 597570 2152 1.44148e+06 0.00105726 0
7000 5372 602133 6655 1.45675e+06 -0.00206244 0
7000 210729 600876 1671 229826 -0.000428783 0
7000 210729 601295 4278 237989 0.00094896 0
7000 210729 598310 6485 216323 0.00255281 0
7000 207405 599889 5997 777499 0.000580078 0
7000 207405 602234 3509 759185 0.000945221 0
7000 461918 597765 5997 165022 0.000750159 0
7000 599656 591961 3110 126251 -0.00154817 0
7200 5372 615424 3509 1.44092e+06 -0.00499462 0
7200 5372 618845 6488 1.42708e+06 0.00304325 0
7200 5372 619004 6825 1.42195e+06 0.00159237 0
7200 396676 613648 4812 71852 -0.000810082 0
7200 396676 618930 5000 72490 0.000512692 0
7200 396676 616414 5712 88610 0.00365879 0
7200 396676 619153 6256 60537 0.000950588 0
7200 210729 619147 6488 221100 0.00261801 0
7200 210729 619002 6825 225091 -0.00142112 0
7200 210729 608536 1671 225400 0.0014495 0
7200 210729 614972 4278 223123 0.00282507 0
7200 210729 614466 5692 226312 0.00073137 0
7200 210729 619118 5712 229478 0.00127936 0
7200 210729 619239 2881 228637 0.00363314 0
7200 526828 618588 3509 1.77946e+06 -0.000591803 0
7200 526828 618803 1671 1.77871e+06 -0.000363855 0
7200 526828 618854 4278 1.76604e+06 -0.00053418 0
7200 207405 609585 5915 766735 0.00156093 0
7200 207405 619241 171 770501 0.00161584 0
7200 617053 618785 6250 1.61117e+06 9.97407e-05 0
7400 5372 622637 3813 1.44168e+06 0.00256974 0
7400 5372 634954 6488 1.45574e+06 -0.00201836 0
7400 5372 633307 4278 1.44999e+06 -0.000947948 0
7400 5372 635905 3514 1.43518e+06 -0.000721463 0
7400 616128 635077 5915 141653 -0.000745351 0
7400 396676 624418 2881 51329 0.00190447 0
7400 396676 635643 1330 61086 -0.00173833 0
7400 210729 631571 3813 236289 -9.44124e-05 0
7400 210729 634847 5559 233430 0.00104543 0
7400 210729 634829 4967 217991 0.00499915 0
7400 210729 635653 6634 230287 -0.00087287 0
7400 210729 635764 4278 233042 -0.00284364 0
7400 210729 636421 5831 224347 -0.00216252 0
7400 526828 632896 171 1.78782e+06 -0.000405043 0
7400 526828 635571 4572 1.77834e+06 0.000571952 0
7400 526828 635203 3509 1.7772e+06 -1.11664e-05 0
7400 207405 636428 1996 773126 -0.00231355 0
7600 5372 648633 7159 1.4307e+06 -0.000325127 0
7600 5372 651989 4572 1.4301e+06 -0.00257402 0
7600 5372 652944 7224 1.45723e+06 -0.00215801 0
7600 5372 651346 4278 1.44028e+06 0.000237029 0
7600 5372 652614 7583 1.44798e+06 0.00453302 0
7600 5372 651456 3514 1.42761e+06 0.00154029 0
7600 5372 643382 5692 1.44848e+06 -0.000536629 0
7600 5372 653429 5831 1.44657e+06 0.000308152 0
7600 5372 651901 2427 1.42534e+06 0.000455546 0
7600 5372 653371 3074 1.43284e+06 -0.000928893 0
7600 5372 652422 348 1.42379e+06 -0.00292576 0
7600 5372 653754 3372 1.44462e+06 0.00174585 0
7600 616128 647033 171 144260 0.00150473 0
7600 396676 652103 5000 86885 0.00187816 0
7600 396676 646272 2427 48452 -0.00152146 0
7600 396676 652315 6616 78589 -0.00297975 0
7600 396676 652791 6256 80566 0.000781654 0
7600 396676 651408 6018 61746 -0.00110824 0
7600 396676 653720 3372 61754 -0.00431795 0
7600 396676 653638 6882 72653 -7.2098e-05 0
7600 626095 653724 7321 1.72963e+06 -0.00054439 0
7600 210729 644637 4572 231497 0.00185242 0
7600 210729 649863 3509 220129 0.00126494 0
7600 210729 648603 1671 232895 -0.00231833 0
7600 210729 651561 4278 224396 0.000168231 0
7600 210729 653479 6485 229483 1.57399e-05 0
7600 210729 650532 3514 220752 -0.00146309 0
7600 210729 653757 5692 232941 0.000119348 0
7600 612523 644919 3438 430086 0.00284052 0
7600 538575 651623 7159 1.098e+06 -0.000290697 0
7600 652776 641834 5915 1.92619e+06 -0.00282202 0
7800 5372 666082 171 1.43404e+06 0.00486697 0
7800 5372 666752 3509 1.45586e+06 -7.72218e-05 0
7800 5372 670337 4278 1.43114e+06 0.000614409 0
7800 5372 670112 3514 1.43446e+06 0.00196273 0
7800 5372 670029 5692 1.45071e+06 -0.00265618 0
7800 652511 669881 171 1.84114e+06 3.85026e-06 0
7800 652511 670967 4572 1.84805e+06 -0.00211448 0
7800 396676 668070 5000 82246 -0.00164506 0
7800 396676 670488 7793 61508 4.7928e-05 0
7800 210729 670225 3813 228152 0.00192342 0
7800 210729 659458 1671 218648 -0.00296112 0
7800 210729 670284 4278 228434 -0.000111809 0
7800 210729 670304 5692 230299 -0.000333299 0
7800 210729 669674 2881 220024 -0.000844959 0
7800 210729 670223 2427 230570 0.0026689 0
7800 210729 671063 348 235772 0.000253316 0
7800 526828 656548 3509 1.78994e+06 0.00198734 0
7800 526828 671007 4278 1.77104e+06 0.00194318 0
7800 647607 668573 5692 722413 -0.00183504 0
7800 538575 670810 4924 1.09662e+06 -0.00142067 0
8000 5372 675576 6488 1.42946e+06 -0.00117551 0
8000 5372 673798 1671 1.44125e+06 -4.12613e-05 0
8000 5372 685543 4278 1.4493e+06 -0.000762668 0
8000 5372 688079 5692 1.44833e+06 -0.000878349 0
8000 5372 681546 2427 1.44767e+06 0.001149 0
8000 5372 684087 6655 1.45589e+06 0.000590801 0
8000 5372 687661 6018 1.44822e+06 -0.000264049 0
8000 5372 688234 348 1.44871e+06 0.00114307 0
8000 5372 683448 3372 1.44326e+06 0.00262398 0
8000 5372 688083 893 1.44056e+06 -0.00459723 0
8000 5372 688278 3660 1.45654e+06 -0.000633329 0
8000 616128 686150 5076 127061 0.00383158 0
8000 396676 684351 4812 77031 0.00284329 0
8000 396676 677596 5000 75198 -0.000395378 0
8000 396676 672230 5692 68458 -0.00168732 0
8000 659853 688146 4924 564993 0.00109594 0
8000 210729 676751 4278 222328 -0.00073084 0
8000 210729 687900 5692 225989 0.00233422 0
8000 210729 688238 2881 222852 -0.00337719 0
8000 210729 688067 6655 234608 0.000156531 0
8000 210729 687507 6018 227028 0.00336159 0
8000 671328 675750 3110 164888 -0.00213274 0
8000 671328 688207 1671 187398 0.000448618 0
8000 684029 680153 4924 472791 -0.000233235 0
8000 687627 680440 4924 1.22627e+06 -0.0029375 0
8200 5372 695682 3514 1.43706e+06 -2.26512e-05 0
8200 5372 702713 5692 1.43422e+06 0.00105138 0
8200 5372 701843 5831 1.42919e+06 0.00035154 0
8200 5372 701844 2881 1.42217e+06 0.000490992 0
8200 5372 702401 6030 1.43634e+06 -0.00174344 0
8200 5372 703148 6660 1.44186e+06 -0.000176587 0
8200 5372 700381 2427 1.42861e+06 -0.00166436 0
8200 5372 697094 3074 1.45491e+06 -0.000451278 0
8200 5372 704402 6655 1.42677e+06 -0.00373426 0
8200 5372 704203 348 1.42235e+06 -0.00274006 0
8200 652511 700233 5559 1.87142e+06 0.000279942 0
8200 616128 690298 171 147668 -0.00105987 0
8200 616128 696126 3509 139989 0.00283594 0
8200 396676 705327 5692 65349 0.0011751 0
8200 396676 705344 2427 90767 -0.00189513 0
8200 210729 697770 5559 229921 -0.000842792 0
8200 210729 700739 3594 235352 0.00353786 0
8200 210729 700955 1671 222241 0.00104112 0
8200 700170 704719 3509 63161 -0.00165322 0
8400 5372 715325 3509 1.45311e+06 0.00103265 0
8400 5372 722373 5692 1.4265e+06 -0.00190078 0
8400 5372 711820 8238 1.44421e+06 0.000726419 0
8400 5372 720478 6018 1.42305e+06 -0.00104565 0
8400 5372 722100 348 1.42941e+06 0.000791486 0
8400 5372 721738 6882 1.45049e+06 0.00334618 0
8400 5372 722427 5840 1.44777e+06 -0.000854059 0
8400 652511 707147 8054 1.87665e+06 0.00189531 0
8400 652511 722393 3509 1.8755e+06 0.00152207 0
8400 652511 722159 3813 1.86861e+06 -0.000378273 0
8400 396676 720775 3509 53948 -0.00234048 0
8400 396676 720300 4812 53191 0.000345002 0
8400 396676 721584 5000 93532 -0.00156733 0
8400 396676 721307 5692 48703 0.00181652 0
8400 659853 721495 4924 549296 0.000498237 0
8400 659853 722430 171 560698 0.00305984 0
8400 210729 713230 5692 220893 0.00310104 0
8400 210729 718835 5831 235472 -0.00198457 0
8400 210729 716744 5712 237493 0.000964995 0
8400 210729 722417 2881 228266 0.000223175 0
8400 655761 719376 6250 1.9329e+06 0.00123951 0
8600 5372 735400 2427 1.43465e+06 0.00165138 0
8600 5372 737778 3074 1.44519e+06 0.0013913 0
8600 5372 737383 7844 1.45098e+06 0.00011493 0
8600 5372 738643 348 1.42485e+06 0.00048443 0
8600 5372 738904 3372 1.43107e+06 -0.00150913 0
8600 5372 738632 893 1.43671e+06 -3.21806e-05 0
8600 5372 739374 3160 1.44631e+06 0.00196128 0
8600 5372 738979 1516 1.45005e+06 0.00263344 0
8600 652511 738733 3509 1.86897e+06 -0.00200923 0
8600 616128 739432 7629 128997 -0.00164976 0
8600 396676 725754 3509 61886 0.00206284 0
8600 396676 739269 4812 80820 -0.00291204 0
8600 659853 738750 4572 554140 0.000311277 0
8600 659853 739214 3509 571035 -0.00411955 0
8600 659853 739581 3813 549125 0.00039456 0
8600 210729 724297 3813 218295 -0.000429553 0
8600 210729 734275 4278 219689 -0.0032989 0
8600 210729 739026 3514 229603 0.00211022 0
8600 210729 739553 5692 222495 -0.00216319 0
8600 210729 727149 2881 228965 0.00156787 0
8600 210729 729163 6030 216890 -0.000454833 0
8600 210729 739535 6660 232128 -0.00243187 0
8600 210729 739582 2427 233329 -0.000310813 0
8600 655761 739463 4924 1.93155e+06 0.000331577 0
8600 704990 739162 6250 635986 -0.00165394 0
8600 700170 739241 5559 77957 0.00151395 0
8600 718344 736480 8058 922631 -0.0010001 0
8800 5372 752924 7962 1.42554e+06 0.00187389 0
8800 5372 754158 5692 1.45326e+06 -0.00184636 0
8800 5372 753995 2881 1.44274e+06 0.00133211 0
8800 5372 744553 2427 1.45286e+06 -0.00104333 0
8800 5372 755263 8747 1.42438e+06 0.000574785 0
8800 5372 753129 6655 1.44705e+06 0.000461163 0
8800 5372 744960 3372 1.42574e+06 -6.24692e-05 0
8800 5372 751954 6882 1.44178e+06 0.00185284 0
8800 5372 756466 893 1.42985e+06 0.000835502 0
8800 5372 747939 4507 1.45687e+06 0.000587986 0
8800 5372 750061 5053 1.43026e+06 0.00066474 0
8800 5372 756793 5856 1.45073e+06 -7.04087e-05 0
8800 5372 756608 87 1.42995e+06 0.00131508 0
8800 652511 756088 3813 1.86324e+06 0.00129978 0
8800 652511 756606 4278 1.87679e+06 0.00121459 0
8800 652511 756405 7902 1.84848e+06 0.00295995 0
8800 396676 756841 5692 48854 -0.000382143 0
8800 724469 754940 5701 636910 0.00324767 0
8800 724469 751548 171 622302 2.40825e-05 0
8800 724469 756609 3509 641907 -0.0021557 0
8800 714626 749777 3509 1.88841e+06 0.0026528 0
8800 659853 748249 5997 537194 0.00151228 0
8800 210729 756754 4278 217791 0.00462823 0
8800 210729 753631 7902 232269 0.00365189 0
8800 210729 756868 3514 232603 -0.000900087 0
8800 210729 756640 5692 227393 -0.00256521 0
8800 526828 755645 3509 1.76605e+06 -0.00114622 0
8800 655761 756769 5701 1.9303e+06 0.000422731 0
8800 710545 756860 5915 1.53709e+06 -0.00156458 0
8800 756528 741153 4924 836141 0.00102888 0
9000 5372 761504 7629 1.44025e+06 -0.00379672 0
9000 5372 772434 4967 1.4503e+06 0.000518766 0
9000 5372 764493 5692 1.44997e+06 -0.00165381 0
9000 5372 773895 2881 1.42523e+06 -0.00154395 0
9000 5372 772143 7798 1.43857e+06 -0.00279182 0
9000 5372 774074 7530 1.44392e+06 -0.00285084 0
9000 5372 774012 8458 1.42665e+06 0.00159808 0
9000 5372 773882 6018 1.43822e+06 -0.000896839 0
9000 5372 773377 348 1.4283e+06 -0.00280954 0
9000 5372 772246 1092 1.45332e+06 -0.000871205 0
9000 652511 767570 7221 1.85015e+06 -0.00299096 0
9000 652511 768173 3509 1.84543e+06 -0.00213949 0
9000 616128 773258 171 141281 0.000123211 0
9000 616128 772759 5997 132995 0.00197003 0
9000 616128 773527 7221 129231 0.000658218 0
9000 616128 773986 8679 142593 -0.00160941 0
9000 396676 769909 5000 93142 0.00086679 0
9000 210729 773839 6488 219245 0.0019086 0
9000 210729 769365 4967 227735 0.00033172 0
9000 210729 772016 6634 221243 0.00271055 0
9000 210729 773614 4278 237475 0.00104192 0
9000 210729 774001 5692 224847 -0.00289368 0
9000 210729 774211 2427 232332 0.00116528 0
9000 210729 773359 348 226510 0.00076476 0
9000 704990 772323 8875 637161 -0.00327045 0
9000 538575 770860 171 1.09784e+06 -0.00311081 0
9000 710545 770754 8515 1.51726e+06 -0.00167895 0
9200 733855 781156 8262 905685 0.00022924 0
9200 5372 791395 6488 1.4557e+06 0.00129132 0
9200 5372 775191 5712 1.4259e+06 0.00200478 0
9200 5372 790817 7996 1.42271e+06 0.0024926 0
9200 5372 791548 6030 1.4557e+06 -0.000816844 0
9200 5372 783083 6660 1.45651e+06 -0.00160644 0
9200 5372 790898 2427 1.4511e+06 0.0018391 0
9200 5372 791484 3074 1.44397e+06 -0.00337124 0
9200 5372 790881 8282 1.45445e+06 -0.00110546 0
9200 5372 791139 348 1.45038e+06 -0.00156779 0
9200 5372 791606 3372 1.45056e+06 -0.00119547 0
9200 789094 779448 8495 1.93678e+06 0.00177117 0
9200 210729 782798 8926 223728 -0.00220317 0
9200 210729 791158 3509 224933 -0.00208434 0
9200 210729 791350 6488 222342 0.00422313 0
9200 210729 791497 4967 231517 0.00167221 0
9200 782673 790858 171 463351 -0.000236168 0
9200 700170 780359 5559 65588 0.00117668 0
9200 710545 774456 5997 1.52979e+06 0.000222003 0
9200 759589 790789 2881 674832 0.00211397 0
9200 759589 791582 6030 668679 0.00132414 0
9400 5372 804026 7221 1.44711e+06 0.00119473 0
9400 5372 806866 6488 1.4305e+06 -0.000765777 0
9400 5372 803404 4278 1.44917e+06 -0.0013266 0
9400 5372 806770 5692 1.44609e+06 -0.00412905 0
9400 5372 796934 5712 1.44262e+06 -0.00333159 0
9400 5372 802762 2881 1.42240e+06 -0.00176387 0
9400 5372 808110 7798 1.42626e+06 -0.00142498 0
9400 5372 808654 2427 1.43611e+06 0.00119696 0
9400 652511 803385 3509 1.84116e+06 -0.000371824 0
9400 652511 805512 3813 1.86731e+06 0.000671367 0
9400 652511 808720 6488 1.86719e+06 0.0011466 0
9400 652511 800190 4278 1.87206e+06 -0.00180518 0
9400 616128 806340 4572 137359 0.00361775 0
9400 714626 808396 3509 1.88786e+06 -0.000823208 0
9400 210729 798591 3509 229929 0.00101069 0
9400 210729 808052 6488 215251 0.00120634 0
9400 210729 808575 4278 228380 0.003907 0
9400 210729 807957 7902 226323 -0.00123239 0
9400 526828 799955 4572 1.78212e+06 -0.00369548 0
9400 700170 802962 3813 75830 -0.00483111 0
9400 710545 807398 3509 1.54208e+06 0.00119608 0
9400 794719 795339 5701 313815 0.00254113 0
9400 794719 801887 7629 314093 0.00590092 0
9400 808098 793473 8495 555666 -0.000418252 0
9600 5372 816816 171 1.44756e+06 0.00217748 0
9600 5372 820537 3813 1.42715e+06 0.00505144 0
9600 5372 824999 7902 1.43869e+06 -0.000221782 0
9600 5372 825728 5692 1.42444e+06 0.000236879 0
9600 5372 826132 7798 1.42689e+06 0.000276984 0
9600 5372 819897 9509 1.43638e+06 -0.002892 0
9600 5372 825179 6030 1.43262e+06 -0.000439721 0
9600 5372 825145 6660 1.43909e+06 -0.00210772 0
9600 5372 826082 2427 1.45774e+06 0.00211079 0
9600 652511 818609 4924 1.84168e+06 0.00027607 0
9600 652511 819412 171 1.84944e+06 -0.000884693 0
9600 652511 813242 3813 1.878e+06 0.0022955 0
9600 652511 823565 6488 1.87463e+06 -0.000906746 0
9600 652511 826158 7902 1.84893e+06 0.00086597 0
9600 616128 825055 5915 125388 -0.00262229 0
9600 792779 824234 3813 350296 0.00115273 0
9600 792779 825545 6488 335931 0.00201101 0
9600 792779 825327 4278 348306 0.000841597 0
9600 210729 820155 6488 235268 -0.0020071 0
9600 210729 825732 4967 215433 0.000452702 0
9600 526828 826071 5701 1.77170e+06 -0.000768801 0
9600 526828 826146 4572 1.78185e+06 -0.000549414 0
9600 526828 825875 3509 1.76706e+06 -0.000291331 0
9600 704990 824892 4924 624011 0.000722039 0
9600 704990 811215 171 624604 -0.00216369 0
9600 700170 823758 3509 79225 -0.000272046 0
9600 700170 825561 3813 72291 0.0019626 0
9600 814343 824959 3509 1.97835e+06 -0.00191899 0
9600 826202 817955 171 1.96298e+06 -0.00154398 0
9800 5372 831750 5701 1.42327e+06 -0.00306912 0
9800 5372 827964 8692 1.45406e+06 0.000494833 0
9800 5372 834668 3509 1.43727e+06 -0.00184031 0
9800 5372 835911 4967 1.43573e+06 -0.000982189 0
9800 5372 840162 4278 1.44879e+06 0.00121476 0
9800 5372 834970 7902 1.42852e+06 0.00121867 0
9800 5372 840819 5692 1.45085e+06 0.00089451 0
9800 5372 840632 5712 1.42853e+06 -0.00190411 0
9800 5372 843314 2881 1.44367e+06 0.00296988 0
9800 5372 843345 7798 1.44587e+06 -0.00458596 0
9800 5372 841888 6030 1.45607e+06 -0.000631501 0
9800 5372 843367 6660 1.45638e+06 0.00103799 0
9800 652511 832202 3509 1.87664e+06 -0.00332728 0
9800 822255 839188 171 738335 0.00297691 0
9800 210729 829340 3813 237104 -0.00164269 0
9800 210729 836233 6488 226042 0.00245258 0
9800 210729 841633 5559 236690 0.00282632 0
9800 210729 838822 4967 225344 -0.0013694 0
9800 210729 842941 4278 223481 -0.0009701 0
9800 210729 843356 7902 215629 -0.000922394 0
9800 210729 842411 5692 223478 0.00418567 0
9800 210729 843376 5712 215712 -0.000565827 0
9800 210729 843295 2881 215813 -0.000576388 0
9800 210729 843036 7798 226991 -0.000272642 0
9800 526828 829327 171 1.7841e+06 -0.00198796 0
9800 526828 834511 8692 1.77007e+06 -0.000210539 0
9800 526828 842819 3509 1.76809e+06 -0.000658537 0
9800 526828 843292 3813 1.77036e+06 -0.000991246 0
9800 831731 843275 9347 548964 0.000185374 0
9800 814343 842336 5701 1.97361e+06 0.000880331 0
10000 828182 850981 4924 448187 -0.0011689 0
