"seed" "muBase" "muInv" "sigmaK" "alpha" "rep" "n" "enVar" "mig1" "mig2" "theta1" "theta2" "burnin" "chromNum" "r" "dom"
3383549 1e-07 0 3 0.002 3 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383550 1e-07 0 3 0.002 3 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383551 1e-07 0 3 0.002 3 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383552 1e-07 0 3 0.002 3 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383553 1e-07 0 3 0.002 3 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383554 1e-07 0 3 0.002 3 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383555 1e-07 0 3 0.002 3 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383556 1e-07 0 3 0.002 3 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383557 1e-07 0 3 0.002 3 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383558 1e-07 0 3 0.002 4 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383559 1e-07 0 3 0.002 4 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383560 1e-07 0 3 0.002 4 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383561 1e-07 0 3 0.002 4 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383562 1e-07 0 3 0.002 4 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383563 1e-07 0 3 0.002 4 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383564 1e-07 0 3 0.002 4 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383565 1e-07 0 3 0.002 4 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383566 1e-07 0 3 0.002 4 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383567 1e-07 0 3 0.002 4 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383568 1e-07 0 3 0.002 4 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383569 1e-07 0 3 0.002 4 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383570 1e-07 0 3 0.002 5 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383571 1e-07 0 3 0.002 5 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383572 1e-07 0 3 0.002 5 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383573 1e-07 0 3 0.002 5 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383574 1e-07 0 3 0.002 5 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383575 1e-07 0 3 0.002 5 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383576 1e-07 0 3 0.002 5 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383577 1e-07 0 3 0.002 5 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383578 1e-07 0 3 0.002 5 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383579 1e-07 0 3 0.002 5 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383580 1e-07 0 3 0.002 5 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383581 1e-07 0 3 0.002 5 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383582 1e-07 0 3 0.2 1 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383583 1e-07 0 3 0.2 1 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383584 1e-07 0 3 0.2 1 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383585 1e-07 0 3 0.2 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383586 1e-07 0 3 0.2 1 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383587 1e-07 0 3 0.2 1 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383588 1e-07 0 3 0.2 1 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383589 1e-07 0 3 0.2 1 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383590 1e-07 0 3 0.2 1 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383591 1e-07 0 3 0.2 1 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383592 1e-07 0 3 0.2 1 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383593 1e-07 0 3 0.2 1 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383594 1e-07 0 3 0.2 2 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383595 1e-07 0 3 0.2 2 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383596 1e-07 0 3 0.2 2 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383597 1e-07 0 3 0.2 2 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383598 1e-07 0 3 0.2 2 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383599 1e-07 0 3 0.2 2 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383600 1e-07 0 3 0.2 2 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383601 1e-07 0 3 0.2 2 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383602 1e-07 0 3 0.2 2 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383603 1e-07 0 3 0.2 2 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383604 1e-07 0 3 0.2 2 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383605 1e-07 0 3 0.2 2 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383606 1e-07 0 3 0.2 3 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383607 1e-07 0 3 0.2 3 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383608 1e-07 0 3 0.2 3 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383609 1e-07 0 3 0.2 3 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383610 1e-07 0 3 0.2 3 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383611 1e-07 0 3 0.2 3 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383612 1e-07 0 3 0.2 3 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383613 1e-07 0 3 0.2 3 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383614 1e-07 0 3 0.2 3 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383615 1e-07 0 3 0.2 3 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383616 1e-07 0 3 0.2 3 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383617 1e-07 0 3 0.2 3 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383618 1e-07 0 3 0.2 4 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383619 1e-07 0 3 0.2 4 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383620 1e-07 0 3 0.2 4 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383621 1e-07 0 3 0.2 4 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383622 1e-07 0 3 0.2 4 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383623 1e-07 0 3 0.2 4 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383624 1e-07 0 3 0.2 4 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383625 1e-07 0 3 0.2 4 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383626 1e-07 0 3 0.2 4 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383627 1e-07 0 3 0.2 4 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383628 1e-07 0 3 0.2 4 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383629 1e-07 0 3 0.2 4 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383630 1e-07 0 3 0.2 5 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383631 1e-07 0 3 0.2 5 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383632 1e-07 0 3 0.2 5 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383633 1e-07 0 3 0.2 5 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383634 1e-07 0 3 0.2 5 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383635 1e-07 0 3 0.2 5 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383636 1e-07 0 3 0.2 5 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383637 1e-07 0 3 0.2 5 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383638 1e-07 0 3 0.2 5 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383639 1e-07 0 3 0.2 5 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383640 1e-07 0 3 0.2 5 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383641 1e-07 0 3 0.2 5 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383642 1e-07 0.001 0.75 0.002 1 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383643 1e-07 0.001 0.75 0.002 1 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383644 1e-07 0.001 0.75 0.002 1 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383645 1e-07 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383646 1e-07 0.001 0.75 0.002 1 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383647 1e-07 0.001 0.75 0.002 1 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383648 1e-07 0.001 0.75 0.002 1 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383649 1e-07 0.001 0.75 0.002 1 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383650 1e-07 0.001 0.75 0.002 1 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383651 1e-07 0.001 0.75 0.002 1 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383652 1e-07 0.001 0.75 0.002 1 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383653 1e-07 0.001 0.75 0.002 1 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383654 1e-07 0.001 0.75 0.002 2 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383655 1e-07 0.001 0.75 0.002 2 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383656 1e-07 0.001 0.75 0.002 2 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383657 1e-07 0.001 0.75 0.002 2 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383658 1e-07 0.001 0.75 0.002 2 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383659 1e-07 0.001 0.75 0.002 2 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383660 1e-07 0.001 0.75 0.002 2 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383661 1e-07 0.001 0.75 0.002 2 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383662 1e-07 0.001 0.75 0.002 2 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383663 1e-07 0.001 0.75 0.002 2 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383664 1e-07 0.001 0.75 0.002 2 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383665 1e-07 0.001 0.75 0.002 2 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383666 1e-07 0.001 0.75 0.002 3 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383667 1e-07 0.001 0.75 0.002 3 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383668 1e-07 0.001 0.75 0.002 3 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383669 1e-07 0.001 0.75 0.002 3 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383670 1e-07 0.001 0.75 0.002 3 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383671 1e-07 0.001 0.75 0.002 3 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383672 1e-07 0.001 0.75 0.002 3 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383673 1e-07 0.001 0.75 0.002 3 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383674 1e-07 0.001 0.75 0.002 3 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383675 1e-07 0.001 0.75 0.002 3 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383676 1e-07 0.001 0.75 0.002 3 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383677 1e-07 0.001 0.75 0.002 3 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383678 1e-07 0.001 0.75 0.002 4 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383679 1e-07 0.001 0.75 0.002 4 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383680 1e-07 0.001 0.75 0.002 4 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383681 1e-07 0.001 0.75 0.002 4 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383682 1e-07 0.001 0.75 0.002 4 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383683 1e-07 0.001 0.75 0.002 4 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383684 1e-07 0.001 0.75 0.002 4 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383685 1e-07 0.001 0.75 0.002 4 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383686 1e-07 0.001 0.75 0.002 4 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383687 1e-07 0.001 0.75 0.002 4 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383688 1e-07 0.001 0.75 0.002 4 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383689 1e-07 0.001 0.75 0.002 4 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383690 1e-07 0.001 0.75 0.002 5 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383691 1e-07 0.001 0.75 0.002 5 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383692 1e-07 0.001 0.75 0.002 5 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383693 1e-07 0.001 0.75 0.002 5 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383694 1e-07 0.001 0.75 0.002 5 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383695 1e-07 0.001 0.75 0.002 5 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383696 1e-07 0.001 0.75 0.002 5 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383697 1e-07 0.001 0.75 0.002 5 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383698 1e-07 0.001 0.75 0.002 5 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383699 1e-07 0.001 0.75 0.002 5 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383700 1e-07 0.001 0.75 0.002 5 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383701 1e-07 0.001 0.75 0.002 5 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383702 1e-07 0.001 0.75 0.2 1 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383703 1e-07 0.001 0.75 0.2 1 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383704 1e-07 0.001 0.75 0.2 1 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383705 1e-07 0.001 0.75 0.2 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383706 1e-07 0.001 0.75 0.2 1 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383707 1e-07 0.001 0.75 0.2 1 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383708 1e-07 0.001 0.75 0.2 1 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383709 1e-07 0.001 0.75 0.2 1 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383710 1e-07 0.001 0.75 0.2 1 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383711 1e-07 0.001 0.75 0.2 1 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383712 1e-07 0.001 0.75 0.2 1 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383713 1e-07 0.001 0.75 0.2 1 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383714 1e-07 0.001 0.75 0.2 2 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383715 1e-07 0.001 0.75 0.2 2 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383716 1e-07 0.001 0.75 0.2 2 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383717 1e-07 0.001 0.75 0.2 2 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383718 1e-07 0.001 0.75 0.2 2 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383719 1e-07 0.001 0.75 0.2 2 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383720 1e-07 0.001 0.75 0.2 2 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383721 1e-07 0.001 0.75 0.2 2 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383722 1e-07 0.001 0.75 0.2 2 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383723 1e-07 0.001 0.75 0.2 2 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383724 1e-07 0.001 0.75 0.2 2 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383725 1e-07 0.001 0.75 0.2 2 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383726 1e-07 0.001 0.75 0.2 3 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383727 1e-07 0.001 0.75 0.2 3 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383728 1e-07 0.001 0.75 0.2 3 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383729 1e-07 0.001 0.75 0.2 3 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383730 1e-07 0.001 0.75 0.2 3 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383731 1e-07 0.001 0.75 0.2 3 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383732 1e-07 0.001 0.75 0.2 3 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383733 1e-07 0.001 0.75 0.2 3 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383734 1e-07 0.001 0.75 0.2 3 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383735 1e-07 0.001 0.75 0.2 3 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383736 1e-07 0.001 0.75 0.2 3 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383737 1e-07 0.001 0.75 0.2 3 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383738 1e-07 0.001 0.75 0.2 4 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383739 1e-07 0.001 0.75 0.2 4 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383740 1e-07 0.001 0.75 0.2 4 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383741 1e-07 0.001 0.75 0.2 4 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383742 1e-07 0.001 0.75 0.2 4 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383743 1e-07 0.001 0.75 0.2 4 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383744 1e-07 0.001 0.75 0.2 4 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383745 1e-07 0.001 0.75 0.2 4 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383746 1e-07 0.001 0.75 0.2 4 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383747 1e-07 0.001 0.75 0.2 4 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383748 1e-07 0.001 0.75 0.2 4 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383749 1e-07 0.001 0.75 0.2 4 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383750 1e-07 0.001 0.75 0.2 5 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383751 1e-07 0.001 0.75 0.2 5 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383752 1e-07 0.001 0.75 0.2 5 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383753 1e-07 0.001 0.75 0.2 5 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383754 1e-07 0.001 0.75 0.2 5 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383755 1e-07 0.001 0.75 0.2 5 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383756 1e-07 0.001 0.75 0.2 5 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383757 1e-07 0.001 0.75 0.2 5 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383758 1e-07 0.001 0.75 0.2 5 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383759 1e-07 0.001 0.75 0.2 5 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383760 1e-07 0.001 0.75 0.2 5 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383761 1e-07 0.001 0.75 0.2 5 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383762 1e-07 0.001 1.5 0.002 1 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383763 1e-07 0.001 1.5 0.002 1 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383764 1e-07 0.001 1.5 0.002 1 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383765 1e-07 0.001 1.5 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383766 1e-07 0.001 1.5 0.002 1 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383767 1e-07 0.001 1.5 0.002 1 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383768 1e-07 0.001 1.5 0.002 1 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383769 1e-07 0.001 1.5 0.002 1 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383770 1e-07 0.001 1.5 0.002 1 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383771 1e-07 0.001 1.5 0.002 1 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383772 1e-07 0.001 1.5 0.002 1 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383773 1e-07 0.001 1.5 0.002 1 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383774 1e-07 0.001 1.5 0.002 2 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383775 1e-07 0.001 1.5 0.002 2 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383776 1e-07 0.001 1.5 0.002 2 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383777 1e-07 0.001 1.5 0.002 2 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383778 1e-07 0.001 1.5 0.002 2 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383779 1e-07 0.001 1.5 0.002 2 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383780 1e-07 0.001 1.5 0.002 2 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383781 1e-07 0.001 1.5 0.002 2 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383782 1e-07 0.001 1.5 0.002 2 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383783 1e-07 0.001 1.5 0.002 2 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383784 1e-07 0.001 1.5 0.002 2 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383785 1e-07 0.001 1.5 0.002 2 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383786 1e-07 0.001 1.5 0.002 3 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383787 1e-07 0.001 1.5 0.002 3 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383788 1e-07 0.001 1.5 0.002 3 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383789 1e-07 0.001 1.5 0.002 3 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383790 1e-07 0.001 1.5 0.002 3 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383791 1e-07 0.001 1.5 0.002 3 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383792 1e-07 0.001 1.5 0.002 3 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383793 1e-07 0.001 1.5 0.002 3 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383794 1e-07 0.001 1.5 0.002 3 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383795 1e-07 0.001 1.5 0.002 3 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383796 1e-07 0.001 1.5 0.002 3 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383797 1e-07 0.001 1.5 0.002 3 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383798 1e-07 0.001 1.5 0.002 4 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383799 1e-07 0.001 1.5 0.002 4 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383800 1e-07 0.001 1.5 0.002 4 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3383801 1e-07 0.001 1.5 0.002 4 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3383802 1e-07 0.001 1.5 0.002 4 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3383803 1e-07 0.001 1.5 0.002 4 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3383804 1e-07 0.001 1.5 0.002 4 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3383805 1e-07 0.001 1.5 0.002 4 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3383806 1e-07 0.001 1.5 0.002 4 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3383807 1e-07 0.001 1.5 0.002 4 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3383808 1e-07 0.001 1.5 0.002 4 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3383809 1e-07 0.001 1.5 0.002 4 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3383810 1e-07 0.001 1.5 0.002 5 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3383811 1e-07 0.001 1.5 0.002 5 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3383812 1e-07 0.001 1.5 0.002 5 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
