inv_id sim_gen inv_originGen inv_pos inv_end inv_length 
6515901 7800 7742 1707886 1746721 38836
6560466 7800 7795 574497 591879 17383
6531688 7800 7761 1009795 1030931 21137
6562162 7800 7797 1952296 1990242 37947
6563756 7800 7799 1211305 1224110 12806
6564599 7800 7800 1644433 1686014 41582
6708646 8000 7971 1239648 1262125 22478
6592223 8000 7833 101158 119295 18138
6656958 8000 7910 1667296 1690806 23511
6716264 8000 7980 502617 535207 32591
6641039 8000 7891 441178 455010 13833
6732342 8000 7999 1671921 1693323 21403
6729710 8000 7996 921192 942459 21268
6665507 8000 7920 1536659 1560503 23845
6665506 8000 7920 366747 373047 6301
6683177 8000 7941 2046860 2059721 12862
6705200 8000 7967 330695 345538 14844
6725532 8000 7991 750303 759508 9206
6725529 8000 7991 1131169 1175137 43969
6727980 8000 7994 321400 332360 10961
6727981 8000 7994 731200 744123 12924
6728833 8000 7995 1645902 1665156 19255
6731485 8000 7998 1123775 1168221 44447
6731487 8000 7998 1210661 1219736 9076
6732341 8000 7999 1231957 1260653 28697
6733154 8000 8000 1304439 1336805 32367
6733155 8000 8000 1109358 1157184 47827
6733156 8000 8000 1055919 1088117 32199
6895534 8200 8193 1328356 1339830 11475
6791396 8200 8069 1779835 1793345 13511
6766843 8200 8040 518845 527269 8425
6894711 8200 8192 609230 640978 31749
6743231 8200 8012 1850170 1878914 28745
6893028 8200 8190 1063620 1090755 27136
6894710 8200 8192 776048 786716 10669
6781213 8200 8057 1075531 1092567 17037
6896341 8200 8194 1550691 1577733 27043
6848342 8200 8137 828307 831402 3096
6807263 8200 8088 1446415 1467125 20711
6900556 8200 8199 1444816 1469172 24357
6896340 8200 8194 432613 477686 45074
6897203 8200 8195 608233 648006 39774
6897204 8200 8195 345730 382867 37138
6898902 8200 8197 252985 254512 1528
6898899 8200 8197 1229077 1272649 43573
6899738 8200 8198 1919181 1948961 29781
6901356 8200 8200 1071796 1092855 21060
6901357 8200 8200 749413 766437 17025
6901358 8200 8200 1370077 1388100 18024
6901359 8200 8200 840178 888284 48107
7068761 8400 8399 908376 951677 43302
6915577 8400 8217 318401 358262 39862
6981878 8400 8296 1403029 1413134 10106
7022440 8400 8344 1410410 1418907 8498
7067082 8400 8397 427762 447199 19438
7033528 8400 8357 131121 174770 43650
7009689 8400 8329 1012325 1056299 43975
7055429 8400 8383 525283 539090 13808
7062846 8400 8392 1958462 1970321 11860
6989355 8400 8305 1302228 1304862 2635
6986882 8400 8302 1732371 1770610 38240
7064522 8400 8394 1944815 1967685 22871
7048641 8400 8375 1040305 1069881 29577
7056214 8400 8384 1615434 1657333 41900
7057826 8400 8386 126182 144189 18008
7060279 8400 8389 613556 642513 28958
7059445 8400 8388 24029 27136 3108
7059446 8400 8388 957317 987063 29747
7061970 8400 8391 156021 191856 35836
7063681 8400 8393 1730879 1752608 21730
7064524 8400 8394 2065146 2086113 20968
7067083 8400 8397 214934 217222 2289
7069577 8400 8400 1835408 1885088 49681
7144837 8600 8489 1517326 1560711 43386
7131391 8600 8473 1439592 1484220 44629
7211001 8600 8568 1241546 1286923 45378
7215926 8600 8574 906588 913443 6856
7229422 8600 8590 1335173 1343160 7988
7094189 8600 8429 204090 251740 47651
7206828 8600 8563 1041802 1082550 40749
7216775 8600 8575 1427572 1468605 41034
7121339 8600 8461 1859864 1884414 24551
7226097 8600 8586 713341 748817 35477
7226954 8600 8587 849702 895672 45971
7169752 8600 8519 313295 319854 6560
7190977 8600 8544 621407 653583 32177
7233568 8600 8595 1414816 1446998 32183
7236893 8600 8599 1877623 1893647 16025
7167292 8600 8516 142500 173402 30903
7231968 8600 8593 2064423 2068116 3694
7148168 8600 8493 228990 268297 39308
7174006 8600 8524 950096 981579 31484
7220145 8600 8579 736947 766750 29804
7208485 8600 8565 2052713 2097290 44578
7215924 8600 8574 1869494 1893092 23599
7223536 8600 8583 2017865 2026729 8865
7235205 8600 8597 850744 877656 26913
7229420 8600 8590 230203 264973 34771
7236891 8600 8599 511936 536910 24975
7236892 8600 8599 1146234 1149640 3407
7237743 8600 8600 2048229 2057878 9650
7404578 8800 8798 2017022 2025577 8556
7326398 8800 8705 1357336 1378553 21218
7324662 8800 8703 1317925 1352145 34221
7244396 8800 8608 440572 471331 30760
7381053 8800 8770 212761 241599 28839
7357526 8800 8742 324274 368866 44593
7400338 8800 8793 869549 895167 25619
7374351 8800 8762 251711 253801 2091
7402097 8800 8795 1939589 1974865 35277
7405405 8800 8799 1453245 1493149 39905
7398586 8800 8791 1516934 1556932 39999
7371845 8800 8759 1947017 1964149 17133
7404576 8800 8798 155566 166236 10671
7371034 8800 8758 972203 994147 21945
7395199 8800 8787 362871 399195 36325
7368368 8800 8755 1839161 1869580 30420
7376015 8800 8764 1324342 1364316 39975
7406235 8800 8800 2049737 2076441 26705
7572233 9000 8997 988410 989158 749
7413093 9000 8808 1775528 1789064 13537
7506625 9000 8919 1230798 1249164 18367
7546342 9000 8966 1975394 1987565 12172
7460339 9000 8864 936298 956328 20031
7552161 9000 8973 1060142 1081195 21054
7574768 9000 9000 316220 363336 47117
7720075 9200 9173 1836922 1856242 19321
7577314 9200 9003 1940425 1951147 10723
7737729 9200 9194 1357860 1388537 30678
7629453 9200 9065 883085 897215 14131
7718425 9200 9171 623557 640290 16734
7703405 9200 9153 1264910 1289399 24490
7707520 9200 9158 517116 530662 13547
7729456 9200 9184 739069 788044 48976
7729455 9200 9184 2008707 2011595 2889
7680098 9200 9125 731271 733827 2557
7740272 9200 9197 475755 479256 3502
7730272 9200 9185 2085687 2095062 9376
7732812 9200 9188 1154613 1198079 43467
7731950 9200 9187 1845131 1864121 18991
7736921 9200 9193 480038 480305 268
7739407 9200 9196 621248 653819 32572
7742847 9200 9200 1449797 1484668 34872
7742848 9200 9200 1858421 1896878 38458
7742849 9200 9200 2014526 2016692 2167
7750540 9400 9209 2008378 2026403 18026
7897146 9400 9383 123547 163024 39478
7872650 9400 9354 965962 991214 25253
7910325 9400 9399 2057743 2071576 13834
7849390 9400 9326 13200 62031 48832
7855132 9400 9333 259629 289737 30109
7879315 9400 9362 421066 437511 16446
7842659 9400 9318 1714183 1761052 46870
7878452 9400 9361 1619653 1627824 8172
7908675 9400 9397 986909 994227 7319
7870095 9400 9351 1021005 1035545 14541
7893720 9400 9379 1827781 1861729 33949
7910322 9400 9399 2063464 2093481 30018
7910323 9400 9399 621545 654899 33355
7910324 9400 9399 562490 565610 3121
7911215 9400 9400 1053773 1093468 39696
7911216 9400 9400 1135624 1163522 27899
8040320 9600 9553 233690 253094 19405
8070459 9600 9589 943646 983064 39419
8062907 9600 9580 718369 736115 17747
7964377 9600 9463 147281 186097 38817
7992969 9600 9497 91882 92641 760
7979543 9600 9481 1960868 1969564 8697
7993792 9600 9498 115081 150543 35463
8036992 9600 9549 925825 975400 49576
8074760 9600 9594 1901462 1951222 49761
8069614 9600 9588 408057 446343 38287
7935670 9600 9429 1154077 1195189 41113
8032805 9600 9544 150315 179504 29190
7987081 9600 9490 242974 252678 9705
8073073 9600 9592 1002481 1038651 36171
8076436 9600 9596 1948674 1985753 37080
8073906 9600 9593 28729 57412 28684
8079922 9600 9600 1614603 1620885 6283
8079923 9600 9600 103446 125411 21966
8243236 9800 9794 314211 351651 37441
8088383 9800 9610 1132787 1141530 8744
8125311 9800 9654 426198 459408 33211
8246666 9800 9798 1028706 1064499 35794
8233919 9800 9783 1664537 1698291 33755
8241535 9800 9792 1847232 1868766 21535
8177679 9800 9716 860437 894441 34005
8125313 9800 9654 869749 888033 18285
8233134 9800 9782 1960910 1979570 18661
8247510 9800 9799 1755139 1799142 44004
8236511 9800 9786 63325 82202 18878
8235597 9800 9785 969158 990372 21215
8229797 9800 9778 1535410 1536538 1129
8247509 9800 9799 180163 188499 8337
8402599 10000 9983 1628473 1651997 23525
8394965 10000 9974 1514041 1559806 45766
8381628 10000 9958 1166927 1193748 26822
8410124 10000 9992 1361315 1365148 3834
8291468 10000 9851 933584 963257 29674
8347320 10000 9917 2001105 2024429 23325
8379244 10000 9955 815093 834963 19871
8409306 10000 9991 1912528 1937305 24778
8383287 10000 9960 711462 731557 20096
8415323 10000 9998 667414 687044 19631
8391596 10000 9970 7783 44757 36975
8416998 10000 10000 1027971 1033308 5338
8416999 10000 10000 542025 569489 27465
8417000 10000 10000 1330381 1368088 37708
8417001 10000 10000 780193 786068 5876
8417869 10200 10001 1042302 1043184 883
8422961 10200 10007 1035562 1075631 40070
8485644 10200 10081 437365 482562 45198
8431374 10200 10017 1477190 1490288 13099
8584648 10200 10199 44543 91624 47082
8520889 10200 10123 565241 569563 4323
8474650 10200 10068 1825670 1873226 47557
8557634 10200 10167 438815 473808 34994
8580304 10200 10194 46028 55483 9456
8512417 10200 10113 1663867 1666564 2698
8526655 10200 10130 2004943 2046987 42045
8570271 10200 10182 313804 360335 46532
8574456 10200 10187 2010220 2013971 3752
8555950 10200 10165 1527503 1564016 36514
8583780 10200 10198 1629419 1667248 37830
8584647 10200 10199 1231032 1236992 5961
8585470 10200 10200 217740 232308 14569
8585471 10200 10200 1338954 1372248 33295
8585472 10200 10200 610693 637701 27009
8698251 10400 10334 91352 95412 4061
8752725 10400 10399 1558243 1589083 30841
8720274 10400 10360 848753 894975 46223
8745309 10400 10390 466740 477284 10545
8678018 10400 10310 284886 295455 10570
8602248 10400 10220 1316526 1353572 37047
8751940 10400 10398 483898 489599 5702
8666311 10400 10296 1846861 1869705 22845
8751119 10400 10397 943280 946322 3043
8748606 10400 10394 1221907 1230550 8644
8750269 10400 10396 1704639 1746902 42264
8745308 10400 10390 241875 246717 4843
8747808 10400 10393 1029655 1032995 3341
8753555 10400 10400 277513 294592 17080
8753556 10400 10400 587924 598176 10253
8753557 10400 10400 711928 733469 21542
8753558 10400 10400 1237374 1286036 48663
8921647 10600 10599 4051 23106 19056
8766172 10600 10415 28407 56767 28361
8800062 10600 10455 1580656 1594526 13871
8873619 10600 10542 1952867 1984207 31341
8918315 10600 10595 347955 372589 24635
8905580 10600 10580 1147948 1167336 19389
8878734 10600 10548 948976 950256 1281
8888721 10600 10560 1224253 1240888 16636
8902173 10600 10576 651877 663097 11221
8851413 10600 10516 1716007 1750684 34678
8916590 10600 10593 1518792 1556642 37851
8920000 10600 10597 715580 752540 36961
9085280 10800 10794 1752058 1769543 17486
9053539 10800 10756 58527 59479 953
8971907 10800 10659 1425057 1428540 3484
9069402 10800 10775 859784 895187 35404
9081195 10800 10789 203130 222794 19665
8927427 10800 10606 356249 380529 24281
9087773 10800 10797 1084652 1087485 2834
9084500 10800 10793 324880 361562 36683
9073619 10800 10780 831131 835104 3974
9048516 10800 10750 540456 576954 36499
9086082 10800 10795 1448703 1481349 32647
9036703 10800 10736 425237 433672 8436
9051872 10800 10754 1442558 1471178 28621
9059299 10800 10763 1637334 1669289 31956
9061823 10800 10766 1350064 1394194 44131
9089447 10800 10799 52909 64368 11460
9199362 11000 10930 24080 72510 48431
9195923 11000 10926 543426 558113 14688
9203545 11000 10935 64442 82055 17614
9214356 11000 10948 914276 942684 28409
9156636 11000 10879 264892 285734 20843
9243697 11000 10983 448766 488945 40180
9186768 11000 10915 1377149 1381935 4787
9098668 11000 10810 303200 350888 47689
9257172 11000 10999 1719972 1762949 42978
9107948 11000 10821 648019 671775 23757
9240325 11000 10979 1727610 1753976 26367
9235296 11000 10973 1521044 1541841 20798
9243698 11000 10983 342685 363411 20727
9242807 11000 10982 978293 985712 7420
9248751 11000 10989 1915179 1959410 44232
9248750 11000 10989 1757588 1773575 15988
9257170 11000 10999 1234927 1267674 32748
9255412 11000 10997 2053356 2075860 22505
9253717 11000 10995 440512 482656 42145
9254595 11000 10996 1129179 1138017 8839
9254596 11000 10996 550743 561380 10638
9254597 11000 10996 418044 466380 48337
9256309 11000 10998 1721281 1763550 42270
9257984 11000 11000 1854529 1868928 14400
9257985 11000 11000 1047169 1078912 31744
9399409 11200 11169 634964 643898 8935
9421327 11200 11195 1748696 1771882 23187
9419678 11200 11193 1139897 1141111 1215
9334970 11200 11092 1115152 1142391 27240
9370198 11200 11134 31165 74077 42913
9410394 11200 11182 1177334 1180625 3292
9345940 11200 11105 604532 640988 36457
9338346 11200 11096 1933740 1954973 21234
9307548 11200 11059 466220 486204 19985
9284815 11200 11032 250291 274058 23768
9414634 11200 11187 1072376 1074666 2291
9278217 11200 11024 700839 746953 46115
9422972 11200 11197 330220 347324 17105
9423857 11200 11198 1317100 1362393 45294
9423852 11200 11198 1110550 1159775 49226
9423853 11200 11198 759895 775437 15543
9424719 11200 11199 1646122 1650548 4427
9424720 11200 11199 1617397 1638901 21505
9424721 11200 11199 342956 347692 4737
9424722 11200 11199 571040 580176 9137
9425611 11200 11200 1845066 1881665 36600
9425612 11200 11200 648695 658268 9574
9425613 11200 11200 1423973 1429949 5977
9541198 11400 11337 715905 732246 16342
9590380 11400 11395 1906604 1922128 15525
9433286 11400 11209 1736313 1758229 21917
9592833 11400 11398 1743663 1775840 32178
9581834 11400 11385 1834412 1844828 10417
9586981 11400 11391 916833 961860 45028
9591220 11400 11396 1514362 1551932 37571
9591224 11400 11396 1039302 1065120 25819
9591222 11400 11396 1528173 1566625 38453
9591223 11400 11396 1120313 1138404 18092
9594531 11400 11400 2919 50460 47542
9759451 11600 11595 1650091 1684551 34461
9668130 11600 11487 1219857 1257717 37861
9760262 11600 11596 274721 276148 1428
9701007 11600 11526 718626 737862 19237
9759448 11600 11595 841636 867777 26142
9744191 11600 11577 714760 731416 16657
9761934 11600 11598 1644837 1645701 865
9726345 11600 11556 138954 177705 38752
9684912 11600 11507 60738 64494 3757
9742433 11600 11575 46431 73050 26620
9719585 11600 11548 652049 685518 33470
9730472 11600 11561 719081 731273 12193
9724645 11600 11554 1757371 1797363 39993
9745888 11600 11579 220304 254406 34103
9737310 11600 11569 304709 352020 47312
9742434 11600 11575 1025566 1056379 30814
9737309 11600 11569 844411 874224 29814
9749262 11600 11583 1665551 1682907 17357
9762780 11600 11599 316515 351138 34624
9762781 11600 11599 117728 145099 27372
9763618 11600 11600 943715 979978 36264
9783785 11800 11624 1308994 1352170 43177
9928607 11800 11797 665975 698898 32924
9797996 11800 11641 539376 567773 28398
9840025 11800 11691 371249 385937 14689
9916096 11800 11782 781499 798876 17378
9904293 11800 11768 929545 933817 4273
9768614 11800 11606 1810840 1836156 25317
9916095 11800 11782 105982 117879 11898
9919501 11800 11786 1847858 1863731 15874
9908436 11800 11773 377229 381849 4621
9911828 11800 11777 453237 469320 16084
9918697 11800 11785 1221376 1251378 30003
9929437 11800 11798 902792 934252 31461
10098261 12000 11999 949476 966221 16746
10066502 12000 11961 276375 289456 13082
10088265 12000 11987 1808695 1844840 36146
9963183 12000 11838 1639955 1666230 26276
9967374 12000 11843 937894 982974 45081
10063947 12000 11958 1239266 1287626 48361
10084155 12000 11982 1906970 1940986 34017
10085821 12000 11984 1846150 1893330 47181
9998668 12000 11880 2053279 2081011 27733
10089982 12000 11989 1971733 1974892 3160
10016277 12000 11901 815817 860611 44795
10040331 12000 11930 826163 873983 47821
10051277 12000 11943 161369 173521 12153
10076504 12000 11973 1229219 1271504 42286
10096622 12000 11997 992247 994734 2488
10087429 12000 11986 454587 465615 11029
10088267 12000 11987 344478 362180 17703
10097456 12000 11998 1557060 1577352 20293
10094090 12000 11994 47292 53878 6587
10099114 12000 12000 1305514 1327770 22257
10267344 12200 12199 1835837 1876047 40211
10238860 12200 12165 1919719 1938036 18318
10185340 12200 12102 1215556 1236224 20669
10249780 12200 12178 706793 743275 36483
10248116 12200 12176 1131003 1171643 40641
10207564 12200 12128 606177 614067 7891
10119307 12200 12024 44635 87848 43214
10251500 12200 12180 345467 392395 46929
10185339 12200 12102 1502497 1552259 49763
10208422 12200 12129 1647994 1669351 21358
10235460 12200 12161 655792 684697 28906
10268148 12200 12200 424265 474195 49931
10268149 12200 12200 629045 653106 24062
10423269 12400 12383 1762923 1778802 15880
10430024 12400 12391 1311507 1356805 45299
10358542 12400 12307 1544338 1562670 18333
10434230 12400 12396 628354 654607 26254
10418996 12400 12378 1429661 1448802 19142
10351669 12400 12299 553464 563814 10351
10299385 12400 12237 337258 371899 34642
10425820 12400 12386 1426418 1470300 43883
10432558 12400 12394 1936724 1952324 15601
10400154 12400 12356 1547365 1576736 29372
10387521 12400 12341 57226 67416 10191
10372989 12400 12324 1359673 1372323 12651
10412053 12400 12370 1167729 1197693 29965
10413761 12400 12372 1378257 1399995 21739
10433383 12400 12395 1377925 1382163 4239
10418995 12400 12378 1748939 1784275 35337
10430022 12400 12391 1706564 1751753 45190
10435049 12400 12397 959 28395 27437
10431735 12400 12393 266581 277497 10917
10427519 12400 12388 2022577 2040274 17698
10429175 12400 12390 1563050 1597081 34032
10437521 12400 12400 1523339 1572934 49596
10527709 12600 12507 1262644 1282031 19388
10568836 12600 12556 1769354 1795129 25776
10601231 12600 12594 732981 734817 1837
10594423 12600 12586 1144013 1185666 41654
10599538 12600 12592 856730 868204 11475
10541030 12600 12523 1617685 1621071 3387
10521647 12600 12500 1356042 1376731 20690
10540173 12600 12522 442029 469259 27231
10595306 12600 12587 1172753 1196989 24237
10592750 12600 12584 135901 183815 47915
10604570 12600 12598 454972 477703 22732
10605440 12600 12599 123700 140335 16636
10606272 12600 12600 2015052 2058733 43682
10761205 12800 12783 604649 631610 26962
10746841 12800 12766 924554 939993 15440
10741783 12800 12760 2015136 2037736 22601
10762036 12800 12784 348794 372828 24035
10735969 12800 12753 617003 632861 15859
10767043 12800 12790 316939 319524 2586
10712100 12800 12725 1359171 1382078 22908
10757752 12800 12779 1574710 1594739 20030
10757753 12800 12779 715490 752113 36624
10769503 12800 12793 367451 397262 29812
10771145 12800 12795 1782597 1786378 3782
10771958 12800 12796 1430733 1480208 49476
10774449 12800 12799 820914 849261 28348
10772789 12800 12797 1759785 1766296 6512
10772790 12800 12797 1333017 1354635 21619
10775350 12800 12800 160296 184688 24393
10775351 12800 12800 1764874 1768158 3285
10775352 12800 12800 2022238 2071075 48838
10830077 13000 12865 2006679 2035358 28680
10857759 13000 12898 441915 480121 38207
10826679 13000 12861 1557793 1592231 34439
10926637 13000 12980 1741419 1756721 15303
10793023 13000 12821 2005477 2012061 6585
10860176 13000 12901 1707641 1754304 46664
10904773 13000 12954 853671 898950 45280
10939477 13000 12995 957254 983370 26117
10899682 13000 12948 1720022 1739289 19268
10940385 13000 12996 559766 564968 5203
10925793 13000 12979 1905523 1908843 3321
10935175 13000 12990 402373 450475 48103
10941236 13000 12997 1846354 1866708 20355
10939475 13000 12995 1207458 1253514 46057
10936878 13000 12992 78782 88422 9641
10937752 13000 12993 939184 975583 36400
10942924 13000 12999 968418 987632 19215
10943772 13000 13000 301700 351118 49419
10943773 13000 13000 2018545 2062368 43824
11099701 13200 13185 773671 788768 15098
11085447 13200 13168 186907 187759 853
11095578 13200 13180 1557995 1583034 25040
11029151 13200 13101 1550762 1579095 28334
11017148 13200 13087 186668 198442 11775
11095576 13200 13180 2030210 2055660 25451
11063809 13200 13142 462154 494310 32157
11103897 13200 13190 1540710 1560501 19792
11106547 13200 13193 205761 245821 40061
11107374 13200 13194 1635591 1667779 32189
11108261 13200 13195 1423971 1442387 18417
11109972 13200 13197 1971059 1992907 21849
11110764 13200 13198 10556 49482 38927
11110763 13200 13198 1447688 1481052 33365
11110762 13200 13198 1842728 1873165 30438
11112463 13200 13200 1141981 1152389 10409
11112464 13200 13200 1952564 1971730 19167
11112465 13200 13200 1356086 1370879 14794
11112466 13200 13200 1929485 1970523 41039
11112467 13200 13200 592936 599194 6259
11162987 13400 13260 706844 730364 23521
11172334 13400 13271 549539 568240 18702
11272033 13400 13389 1505377 1513116 7740
11240681 13400 13352 327492 368147 40656
11280588 13400 13399 341741 361432 19692
11205316 13400 13310 663587 679441 15855
11182575 13400 13283 2027798 2070447 42650
11210345 13400 13316 2036032 2057244 21213
11255067 13400 13369 342573 384292 41720
11271153 13400 13388 1554330 1583734 29405
11248339 13400 13361 627742 644801 17060
11239797 13400 13351 148981 161342 12362
11268583 13400 13385 356884 360262 3379
11246585 13400 13359 975580 992150 16571
11260136 13400 13375 1450481 1489801 39321
11259322 13400 13374 1753674 1767609 13936
11279738 13400 13398 1319059 1348039 28981
11278071 13400 13396 339877 370954 31078
11281417 13400 13400 524128 543615 19488
11343930 13600 13474 661258 698388 37131
11442611 13600 13591 2032311 2073718 41408
11419707 13600 13564 540066 574221 34156
11445972 13600 13595 874397 896745 22349
11445973 13600 13595 868035 884484 16450
11291665 13600 13412 1934617 1984179 49563
11302548 13600 13425 1382492 1399284 16793
11353100 13600 13485 38968 80730 41763
11413849 13600 13557 1947040 1990612 43573
11332091 13600 13460 438693 485763 47071
11379133 13600 13516 1763222 1775078 11857
11370658 13600 13506 2003219 2037210 33992
11305865 13600 13429 439150 479365 40216
11439272 13600 13587 1719520 1768942 49423
11392596 13600 13532 2049753 2072096 22344
11438420 13600 13586 555013 595729 40717
11431639 13600 13578 1119488 1136814 17327
11443446 13600 13592 815339 838892 23554
11434157 13600 13581 1012635 1017199 4565
11435856 13600 13583 277695 280815 3121
11449490 13600 13599 1240265 1278829 38565
11450333 13600 13600 306717 324943 18227
11450334 13600 13600 111231 151573 40343
11450335 13600 13600 1206598 1254465 47868
11593885 13800 13771 1244792 1271990 27199
11588120 13800 13764 1154524 1197543 43020
11485607 13800 13642 446671 474762 28092
11595566 13800 13773 1258708 1274047 15340
11554485 13800 13724 869476 899634 30159
11570364 13800 13743 351506 383708 32203
11616525 13800 13798 1821435 1856402 34968
11607263 13800 13787 1816750 1844796 28047
11616524 13800 13798 1838462 1874989 36528
11613991 13800 13795 1237764 1273500 35737
11618199 13800 13800 707948 719129 11182
11676309 14000 13869 564829 596860 32032
11746090 14000 13952 555192 593457 38266
11725244 14000 13927 1820540 1862782 42243
11778704 14000 13991 1770585 1775344 4760
11779527 14000 13992 651247 694533 43287
11632626 14000 13817 660131 665314 5184
11656967 14000 13846 611682 650884 39203
11772038 14000 13983 738191 786483 48293
11780348 14000 13993 543363 575061 31699
11761899 14000 13971 1752603 1773415 20813
11779525 14000 13992 1415575 1421810 6236
11784630 14000 13998 1459200 1464575 5376
11766949 14000 13977 706717 734962 28246
11786267 14000 14000 1841571 1846350 4780
11786268 14000 14000 714518 763412 48895
11807585 14200 14025 2047761 2092247 44487
11842742 14200 14067 1842302 1874066 31765
11929416 14200 14170 144371 187787 43417
11908397 14200 14145 1811811 1820517 8707
11894038 14200 14128 642760 691139 48380
11951145 14200 14196 1669772 1671733 1962
11890577 14200 14124 2029164 2066212 37049
11939400 14200 14182 1334321 1376020 41700
11860310 14200 14088 646398 649241 2844
11939399 14200 14182 815298 861831 46534
11926136 14200 14166 1613374 1636669 23296
11946881 14200 14191 938719 959363 20645
11941887 14200 14185 111551 153194 41644
11942684 14200 14186 2020004 2067150 47147
11950311 14200 14195 736470 746033 9564
11950310 14200 14195 1339470 1350228 10759
11953724 14200 14199 1621176 1640209 19034
11953723 14200 14199 1412290 1449869 37580
11954591 14200 14200 400670 430701 30032
11954592 14200 14200 1917008 1959897 42890
11954593 14200 14200 1818985 1844387 25403
11954594 14200 14200 8957 41390 32434
11954595 14200 14200 1742526 1762732 20207
12088210 14400 14359 1768032 1784697 16666
12030360 14400 14290 1110560 1142847 32288
11985637 14400 14237 700940 707124 6185
12072117 14400 14340 54290 99966 45677
12117074 14400 14393 684743 698250 13508
12113658 14400 14389 843695 881064 37370
12068789 14400 14336 731883 762092 30210
12109370 14400 14384 1451335 1466402 15068
12113659 14400 14389 1600209 1643821 43613
12113657 14400 14389 1559544 1593489 33946
12122223 14400 14399 1255561 1283212 27652
12123084 14400 14400 182660 184376 1717
12200452 14600 14492 540263 552631 12369
12286486 14600 14594 1643960 1693171 49212
12147311 14600 14429 60589 89225 28637
12196239 14600 14487 838600 876987 38388
12278922 14600 14585 954403 983972 29570
12215642 14600 14510 1511171 1514987 3817
12271202 14600 14576 1811638 1824794 13157
12254371 14600 14556 1972226 1988391 16166
12263723 14600 14567 1417273 1434091 16819
12158234 14600 14442 1015536 1041819 26284
12290712 14600 14599 2019079 2033183 14105
12279727 14600 14586 163223 174539 11317
12291567 14600 14600 109998 116909 6912
12291568 14600 14600 1293556 1298371 4816
12454921 14800 14794 336685 366675 29991
12322506 14800 14637 461146 493239 32094
12425620 14800 14759 1218251 1246103 27853
12418950 14800 14751 130147 166000 35854
12320072 14800 14634 408981 422451 13471
12457460 14800 14797 1216816 1228142 11327
12437266 14800 14773 772564 790036 17473
12451565 14800 14790 1943059 1948105 5047
12454070 14800 14793 934451 970677 36227
12456609 14800 14796 724499 738512 14014
12459996 14800 14800 510234 514322 4089
12459997 14800 14800 640999 682748 41750
12565172 15000 14925 537671 585495 47825
12624030 15000 14995 2062738 2073384 10647
12555105 15000 14913 716753 752923 36171
12507604 15000 14857 1647368 1659493 12126
12603779 15000 14971 1537860 1571173 33314
12513524 15000 14864 1165087 1183353 18267
12623167 15000 14994 1253081 1281168 28088
12516036 15000 14867 2064218 2093675 29458
12612273 15000 14981 1639996 1688063 48068
12518593 15000 14870 10866 46883 36018
12621487 15000 14992 1051120 1092690 41571
12627429 15000 14999 931437 963189 31753
12627430 15000 14999 171648 186089 14442
12627431 15000 14999 1143464 1192307 48844
12628265 15000 15000 1202580 1231059 28480
12628266 15000 15000 1725164 1760371 35208
12709185 15200 15096 1821348 1864664 43317
12780122 15200 15180 1230925 1249249 18325
12779309 15200 15179 1875268 1883194 7927
12795213 15200 15198 1740129 1784709 44581
12752960 15200 15148 1606597 1638439 31843
12794364 15200 15197 1830291 1878169 47879
12796916 15200 15200 325998 360039 34042
12898700 15400 15321 328248 349157 20910
12916984 15400 15343 1250900 1299841 48942
12891994 15400 15313 308802 333896 25095
12885251 15400 15305 1163172 1197146 33975
12956275 15400 15390 1556935 1595693 38759
12961281 15400 15396 2026467 2062728 36262
12921101 15400 15348 90018 96567 6550
12938816 15400 15369 168301 195887 27587
12963925 15400 15399 1618879 1649227 30349
12964801 15400 15400 1862784 1863268 485
13124528 15600 15590 735127 777648 42522
13118620 15600 15583 941713 985391 43679
13100163 15600 15561 1201034 1241228 40195
13119455 15600 15584 1964922 1991444 26523
13126155 15600 15592 133202 170552 37351
13111877 15600 15575 1461502 1476295 14794
13116117 15600 15580 1745349 1764659 19311
13129548 15600 15596 725442 761952 36511
13131169 15600 15598 1258102 1283049 24948
13131982 15600 15599 1238497 1274994 36498
13131983 15600 15599 1554154 1557178 3025
13132824 15600 15600 30582 41606 11025
13257325 15800 15747 743182 772371 29190
13238145 15800 15724 1367450 1394100 26651
13164797 15800 15638 1744499 1764472 19974
13290956 15800 15787 1514505 1538276 23772
13280757 15800 15775 1930791 1935799 5009
13285950 15800 15781 961031 993632 32602
13296686 15800 15794 1620969 1666676 45708
13279061 15800 15773 1230073 1264999 34927
13290121 15800 15786 669333 684729 15397
13283289 15800 15778 608734 635009 26276
13289289 15800 15785 1429845 1438571 8727
13297501 15800 15795 1016810 1024542 7733
13300033 15800 15798 971088 978844 7757
13300859 15800 15799 610711 617457 6747
13301716 15800 15800 550645 565869 15225
13383562 16000 15898 1569468 1597722 28255
13458640 16000 15987 342044 355626 13583
13309212 16000 15809 383064 394535 11472
13328585 16000 15832 833431 874630 41200
13413265 16000 15933 91185 99594 8410
13430089 16000 15953 1602549 1634344 31796
13442634 16000 15968 825914 854684 28771
13464523 16000 15994 1915670 1933878 18209
13467882 16000 15998 1047274 1084147 36874
13466177 16000 15996 1348516 1392761 44246
13469586 16000 16000 1914737 1927619 12883
13469587 16000 16000 986061 989532 3472
13629990 16200 16191 2092257 2099578 7322
13582285 16200 16134 32742 32851 110
13540957 16200 16085 1816594 1838178 21585
13571339 16200 16121 577534 578101 568
