"seed" "muBase" "muInv" "sigmaK" "alpha" "rep" "n" "enVar" "mig1" "mig2" "theta1" "theta2" "burnin" "chromNum" "r" "dom"
3383544 0.0000001 0 3 0.002 2 1000 0.1 0.4 0.4 1 -1 10000 21 0.000001 2
3383545 0.0000001 0 3 0.002 2 1000 0.1 0.5 0.5 1 -1 10000 21 0.000001 2
3383546 0.0000001 0 3 0.002 3 1000 0 0.001 0.001 1 -1 10000 21 0.000001 2
3383547 0.0000001 0 3 0.002 3 1000 0 0.01 0.01 1 -1 10000 21 0.000001 2
3383548 0.0000001 0 3 0.002 3 1000 0 0.1 0.1 1 -1 10000 21 0.000001 2
3383549 0.0000001 0 3 0.002 3 1000 0 0.25 0.25 1 -1 10000 21 0.000001 2
3383550 0.0000001 0 3 0.002 3 1000 0 0.4 0.4 1 -1 10000 21 0.000001 2
3383551 0.0000001 0 3 0.002 3 1000 0 0.5 0.5 1 -1 10000 21 0.000001 2
3383552 0.0000001 0 3 0.002 3 1000 0.1 0.001 0.001 1 -1 10000 21 0.000001 2
3383553 0.0000001 0 3 0.002 3 1000 0.1 0.01 0.01 1 -1 10000 21 0.000001 2
3383554 0.0000001 0 3 0.002 3 1000 0.1 0.1 0.1 1 -1 10000 21 0.000001 2
3383555 0.0000001 0 3 0.002 3 1000 0.1 0.25 0.25 1 -1 10000 21 0.000001 2
3383556 0.0000001 0 3 0.002 3 1000 0.1 0.4 0.4 1 -1 10000 21 0.000001 2
3383557 0.0000001 0 3 0.002 3 1000 0.1 0.5 0.5 1 -1 10000 21 0.000001 2
3383558 0.0000001 0 3 0.002 4 1000 0 0.001 0.001 1 -1 10000 21 0.000001 2
3383559 0.0000001 0 3 0.002 4 1000 0 0.01 0.01 1 -1 10000 21 0.000001 2
3383560 0.0000001 0 3 0.002 4 1000 0 0.1 0.1 1 -1 10000 21 0.000001 2
3383561 0.0000001 0 3 0.002 4 1000 0 0.25 0.25 1 -1 10000 21 0.000001 2
3383562 0.0000001 0 3 0.002 4 1000 0 0.4 0.4 1 -1 10000 21 0.000001 2
3383563 0.0000001 0 3 0.002 4 1000 0 0.5 0.5 1 -1 10000 21 0.000001 2
3383564 0.0000001 0 3 0.002 4 1000 0.1 0.001 0.001 1 -1 10000 21 0.000001 2
3383565 0.0000001 0 3 0.002 4 1000 0.1 0.01 0.01 1 -1 10000 21 0.000001 2
3383566 0.0000001 0 3 0.002 4 1000 0.1 0.1 0.1 1 -1 10000 21 0.000001 2
3383567 0.0000001 0 3 0.002 4 1000 0.1 0.25 0.25 1 -1 10000 21 0.000001 2
3383568 0.0000001 0 3 0.002 4 1000 0.1 0.4 0.4 1 -1 10000 21 0.000001 2
3383569 0.0000001 0 3 0.002 4 1000 0.1 0.5 0.5 1 -1 10000 21 0.000001 2
3383570 0.0000001 0 3 0.002 5 1000 0 0.001 0.001 1 -1 10000 21 0.000001 2
3383571 0.0000001 0 3 0.002 5 1000 0 0.01 0.01 1 -1 10000 21 0.000001 2
3383572 0.0000001 0 3 0.002 5 1000 0 0.1 0.1 1 -1 10000 21 0.000001 2
3383573 0.0000001 0 3 0.002 5 1000 0 0.25 0.25 1 -1 10000 21 0.000001 2
3383574 0.0000001 0 3 0.002 5 1000 0 0.4 0.4 1 -1 10000 21 0.000001 2
3383575 0.0000001 0 3 0.002 5 1000 0 0.5 0.5 1 -1 10000 21 0.000001 2
3383576 0.0000001 0 3 0.002 5 1000 0.1 0.001 0.001 1 -1 10000 21 0.000001 2
3383577 0.0000001 0 3 0.002 5 1000 0.1 0.01 0.01 1 -1 10000 21 0.000001 2
3383578 0.0000001 0 3 0.002 5 1000 0.1 0.1 0.1 1 -1 10000 21 0.000001 2
3383579 0.0000001 0 3 0.002 5 1000 0.1 0.25 0.25 1 -1 10000 21 0.000001 2
3383580 0.0000001 0 3 0.002 5 1000 0.1 0.4 0.4 1 -1 10000 21 0.000001 2
3383581 0.0000001 0 3 0.002 5 1000 0.1 0.5 0.5 1 -1 10000 21 0.000001 2
3383582 0.0000001 0 3 0.2 1 1000 0 0.001 0.001 1 -1 10000 21 0.000001 2
3383583 0.0000001 0 3 0.2 1 1000 0 0.01 0.01 1 -1 10000 21 0.000001 2
3383584 0.0000001 0 3 0.2 1 1000 0 0.1 0.1 1 -1 10000 21 0.000001 2
3383585 0.0000001 0 3 0.2 1 1000 0 0.25 0.25 1 -1 10000 21 0.000001 2
3383586 0.0000001 0 3 0.2 1 1000 0 0.4 0.4 1 -1 10000 21 0.000001 2
3383587 0.0000001 0 3 0.2 1 1000 0 0.5 0.5 1 -1 10000 21 0.000001 2
3383588 0.0000001 0 3 0.2 1 1000 0.1 0.001 0.001 1 -1 10000 21 0.000001 2
3383589 0.0000001 0 3 0.2 1 1000 0.1 0.01 0.01 1 -1 10000 21 0.000001 2
3383590 0.0000001 0 3 0.2 1 1000 0.1 0.1 0.1 1 -1 10000 21 0.000001 2
3383591 0.0000001 0 3 0.2 1 1000 0.1 0.25 0.25 1 -1 10000 21 0.000001 2
3383592 0.0000001 0 3 0.2 1 1000 0.1 0.4 0.4 1 -1 10000 21 0.000001 2
3383593 0.0000001 0 3 0.2 1 1000 0.1 0.5 0.5 1 -1 10000 21 0.000001 2
3383594 0.0000001 0 3 0.2 2 1000 0 0.001 0.001 1 -1 10000 21 0.000001 2
3383595 0.0000001 0 3 0.2 2 1000 0 0.01 0.01 1 -1 10000 21 0.000001 2
3383596 0.0000001 0 3 0.2 2 1000 0 0.1 0.1 1 -1 10000 21 0.000001 2
3383597 0.0000001 0 3 0.2 2 1000 0 0.25 0.25 1 -1 10000 21 0.000001 2
3383598 0.0000001 0 3 0.2 2 1000 0 0.4 0.4 1 -1 10000 21 0.000001 2
3383599 0.0000001 0 3 0.2 2 1000 0 0.5 0.5 1 -1 10000 21 0.000001 2
3383600 0.0000001 0 3 0.2 2 1000 0.1 0.001 0.001 1 -1 10000 21 0.000001 2
3383601 0.0000001 0 3 0.2 2 1000 0.1 0.01 0.01 1 -1 10000 21 0.000001 2
3383602 0.0000001 0 3 0.2 2 1000 0.1 0.1 0.1 1 -1 10000 21 0.000001 2
3383603 0.0000001 0 3 0.2 2 1000 0.1 0.25 0.25 1 -1 10000 21 0.000001 2
3383604 0.0000001 0 3 0.2 2 1000 0.1 0.4 0.4 1 -1 10000 21 0.000001 2
3383605 0.0000001 0 3 0.2 2 1000 0.1 0.5 0.5 1 -1 10000 21 0.000001 2
3383606 0.0000001 0 3 0.2 3 1000 0 0.001 0.001 1 -1 10000 21 0.000001 2
3383607 0.0000001 0 3 0.2 3 1000 0 0.01 0.01 1 -1 10000 21 0.000001 2
3383608 0.0000001 0 3 0.2 3 1000 0 0.1 0.1 1 -1 10000 21 0.000001 2
3383609 0.0000001 0 3 0.2 3 1000 0 0.25 0.25 1 -1 10000 21 0.000001 2
3383610 0.0000001 0 3 0.2 3 1000 0 0.4 0.4 1 -1 10000 21 0.000001 2
3383611 0.0000001 0 3 0.2 3 1000 0 0.5 0.5 1 -1 10000 21 0.000001 2
3383612 0.0000001 0 3 0.2 3 1000 0.1 0.001 0.001 1 -1 10000 21 0.000001 2
3383613 0.0000001 0 3 0.2 3 1000 0.1 0.01 0.01 1 -1 10000 21 0.000001 2
3383614 0.0000001 0 3 0.2 3 1000 0.1 0.1 0.1 1 -1 10000 21 0.000001 2
3383615 0.0000001 0 3 0.2 3 1000 0.1 0.25 0.25 1 -1 10000 21 0.000001 2
3383616 0.0000001 0 3 0.2 3 1000 0.1 0.4 0.4 1 -1 10000 21 0.000001 2
3383617 0.0000001 0 3 0.2 3 1000 0.1 0.5 0.5 1 -1 10000 21 0.000001 2
3383618 0.0000001 0 3 0.2 4 1000 0 0.001 0.001 1 -1 10000 21 0.000001 2
3383619 0.0000001 0 3 0.2 4 1000 0 0.01 0.01 1 -1 10000 21 0.000001 2
3383620 0.0000001 0 3 0.2 4 1000 0 0.1 0.1 1 -1 10000 21 0.000001 2
3383621 0.0000001 0 3 0.2 4 1000 0 0.25 0.25 1 -1 10000 21 0.000001 2
3383622 0.0000001 0 3 0.2 4 1000 0 0.4 0.4 1 -1 10000 21 0.000001 2
3383623 0.0000001 0 3 0.2 4 1000 0 0.5 0.5 1 -1 10000 21 0.000001 2
3383624 0.0000001 0 3 0.2 4 1000 0.1 0.001 0.001 1 -1 10000 21 0.000001 2
3383625 0.0000001 0 3 0.2 4 1000 0.1 0.01 0.01 1 -1 10000 21 0.000001 2
3383626 0.0000001 0 3 0.2 4 1000 0.1 0.1 0.1 1 -1 10000 21 0.000001 2
3383627 0.0000001 0 3 0.2 4 1000 0.1 0.25 0.25 1 -1 10000 21 0.000001 2
3383628 0.0000001 0 3 0.2 4 1000 0.1 0.4 0.4 1 -1 10000 21 0.000001 2
3383629 0.0000001 0 3 0.2 4 1000 0.1 0.5 0.5 1 -1 10000 21 0.000001 2
3383630 0.0000001 0 3 0.2 5 1000 0 0.001 0.001 1 -1 10000 21 0.000001 2
3383631 0.0000001 0 3 0.2 5 1000 0 0.01 0.01 1 -1 10000 21 0.000001 2
3383632 0.0000001 0 3 0.2 5 1000 0 0.1 0.1 1 -1 10000 21 0.000001 2
3383633 0.0000001 0 3 0.2 5 1000 0 0.25 0.25 1 -1 10000 21 0.000001 2
3383634 0.0000001 0 3 0.2 5 1000 0 0.4 0.4 1 -1 10000 21 0.000001 2
3383635 0.0000001 0 3 0.2 5 1000 0 0.5 0.5 1 -1 10000 21 0.000001 2
3383636 0.0000001 0 3 0.2 5 1000 0.1 0.001 0.001 1 -1 10000 21 0.000001 2
3383637 0.0000001 0 3 0.2 5 1000 0.1 0.01 0.01 1 -1 10000 21 0.000001 2
3383638 0.0000001 0 3 0.2 5 1000 0.1 0.1 0.1 1 -1 10000 21 0.000001 2
3383639 0.0000001 0 3 0.2 5 1000 0.1 0.25 0.25 1 -1 10000 21 0.000001 2
3383640 0.0000001 0 3 0.2 5 1000 0.1 0.4 0.4 1 -1 10000 21 0.000001 2
3383641 0.0000001 0 3 0.2 5 1000 0.1 0.5 0.5 1 -1 10000 21 0.000001 2
3383642 0.0000001 0.001 0.75 0.002 1 1000 0 0.001 0.001 1 -1 10000 21 0.000001 2
3383643 0.0000001 0.001 0.75 0.002 1 1000 0 0.01 0.01 1 -1 10000 21 0.000001 2
3383644 0.0000001 0.001 0.75 0.002 1 1000 0 0.1 0.1 1 -1 10000 21 0.000001 2
3383645 0.0000001 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 0.000001 2
3383646 0.0000001 0.001 0.75 0.002 1 1000 0 0.4 0.4 1 -1 10000 21 0.000001 2
3383647 0.0000001 0.001 0.75 0.002 1 1000 0 0.5 0.5 1 -1 10000 21 0.000001 2
3383648 0.0000001 0.001 0.75 0.002 1 1000 0.1 0.001 0.001 1 -1 10000 21 0.000001 2
3383649 0.0000001 0.001 0.75 0.002 1 1000 0.1 0.01 0.01 1 -1 10000 21 0.000001 2
3383650 0.0000001 0.001 0.75 0.002 1 1000 0.1 0.1 0.1 1 -1 10000 21 0.000001 2
3383651 0.0000001 0.001 0.75 0.002 1 1000 0.1 0.25 0.25 1 -1 10000 21 0.000001 2
3383652 0.0000001 0.001 0.75 0.002 1 1000 0.1 0.4 0.4 1 -1 10000 21 0.000001 2
3383653 0.0000001 0.001 0.75 0.002 1 1000 0.1 0.5 0.5 1 -1 10000 21 0.000001 2
3383654 0.0000001 0.001 0.75 0.002 2 1000 0 0.001 0.001 1 -1 10000 21 0.000001 2
3383655 0.0000001 0.001 0.75 0.002 2 1000 0 0.01 0.01 1 -1 10000 21 0.000001 2
3383656 0.0000001 0.001 0.75 0.002 2 1000 0 0.1 0.1 1 -1 10000 21 0.000001 2
3383657 0.0000001 0.001 0.75 0.002 2 1000 0 0.25 0.25 1 -1 10000 21 0.000001 2
3383658 0.0000001 0.001 0.75 0.002 2 1000 0 0.4 0.4 1 -1 10000 21 0.000001 2
3383659 0.0000001 0.001 0.75 0.002 2 1000 0 0.5 0.5 1 -1 10000 21 0.000001 2
3383660 0.0000001 0.001 0.75 0.002 2 1000 0.1 0.001 0.001 1 -1 10000 21 0.000001 2
3383661 0.0000001 0.001 0.75 0.002 2 1000 0.1 0.01 0.01 1 -1 10000 21 0.000001 2
3383662 0.0000001 0.001 0.75 0.002 2 1000 0.1 0.1 0.1 1 -1 10000 21 0.000001 2
3383663 0.0000001 0.001 0.75 0.002 2 1000 0.1 0.25 0.25 1 -1 10000 21 0.000001 2
3383664 0.0000001 0.001 0.75 0.002 2 1000 0.1 0.4 0.4 1 -1 10000 21 0.000001 2
3383665 0.0000001 0.001 0.75 0.002 2 1000 0.1 0.5 0.5 1 -1 10000 21 0.000001 2
3383666 0.0000001 0.001 0.75 0.002 3 1000 0 0.001 0.001 1 -1 10000 21 0.000001 2
3383667 0.0000001 0.001 0.75 0.002 3 1000 0 0.01 0.01 1 -1 10000 21 0.000001 2
3383668 0.0000001 0.001 0.75 0.002 3 1000 0 0.1 0.1 1 -1 10000 21 0.000001 2
3383669 0.0000001 0.001 0.75 0.002 3 1000 0 0.25 0.25 1 -1 10000 21 0.000001 2
3383670 0.0000001 0.001 0.75 0.002 3 1000 0 0.4 0.4 1 -1 10000 21 0.000001 2
3383671 0.0000001 0.001 0.75 0.002 3 1000 0 0.5 0.5 1 -1 10000 21 0.000001 2
3383672 0.0000001 0.001 0.75 0.002 3 1000 0.1 0.001 0.001 1 -1 10000 21 0.000001 2
3383673 0.0000001 0.001 0.75 0.002 3 1000 0.1 0.01 0.01 1 -1 10000 21 0.000001 2
3383674 0.0000001 0.001 0.75 0.002 3 1000 0.1 0.1 0.1 1 -1 10000 21 0.000001 2
3383675 0.0000001 0.001 0.75 0.002 3 1000 0.1 0.25 0.25 1 -1 10000 21 0.000001 2
3383676 0.0000001 0.001 0.75 0.002 3 1000 0.1 0.4 0.4 1 -1 10000 21 0.000001 2
3383677 0.0000001 0.001 0.75 0.002 3 1000 0.1 0.5 0.5 1 -1 10000 21 0.000001 2
3383678 0.0000001 0.001 0.75 0.002 4 1000 0 0.001 0.001 1 -1 10000 21 0.000001 2
3383679 0.0000001 0.001 0.75 0.002 4 1000 0 0.01 0.01 1 -1 10000 21 0.000001 2
3383680 0.0000001 0.001 0.75 0.002 4 1000 0 0.1 0.1 1 -1 10000 21 0.000001 2
3383681 0.0000001 0.001 0.75 0.002 4 1000 0 0.25 0.25 1 -1 10000 21 0.000001 2
3383682 0.0000001 0.001 0.75 0.002 4 1000 0 0.4 0.4 1 -1 10000 21 0.000001 2
3383683 0.0000001 0.001 0.75 0.002 4 1000 0 0.5 0.5 1 -1 10000 21 0.000001 2
3383684 0.0000001 0.001 0.75 0.002 4 1000 0.1 0.001 0.001 1 -1 10000 21 0.000001 2
3383685 0.0000001 0.001 0.75 0.002 4 1000 0.1 0.01 0.01 1 -1 10000 21 0.000001 2
3383686 0.0000001 0.001 0.75 0.002 4 1000 0.1 0.1 0.1 1 -1 10000 21 0.000001 2
3383687 0.0000001 0.001 0.75 0.002 4 1000 0.1 0.25 0.25 1 -1 10000 21 0.000001 2
3383688 0.0000001 0.001 0.75 0.002 4 1000 0.1 0.4 0.4 1 -1 10000 21 0.000001 2
3383689 0.0000001 0.001 0.75 0.002 4 1000 0.1 0.5 0.5 1 -1 10000 21 0.000001 2
3383690 0.0000001 0.001 0.75 0.002 5 1000 0 0.001 0.001 1 -1 10000 21 0.000001 2
3383691 0.0000001 0.001 0.75 0.002 5 1000 0 0.01 0.01 1 -1 10000 21 0.000001 2
3383692 0.0000001 0.001 0.75 0.002 5 1000 0 0.1 0.1 1 -1 10000 21 0.000001 2
3383693 0.0000001 0.001 0.75 0.002 5 1000 0 0.25 0.25 1 -1 10000 21 0.000001 2
3383694 0.0000001 0.001 0.75 0.002 5 1000 0 0.4 0.4 1 -1 10000 21 0.000001 2
3383695 0.0000001 0.001 0.75 0.002 5 1000 0 0.5 0.5 1 -1 10000 21 0.000001 2
3383696 0.0000001 0.001 0.75 0.002 5 1000 0.1 0.001 0.001 1 -1 10000 21 0.000001 2
3383697 0.0000001 0.001 0.75 0.002 5 1000 0.1 0.01 0.01 1 -1 10000 21 0.000001 2
3383698 0.0000001 0.001 0.75 0.002 5 1000 0.1 0.1 0.1 1 -1 10000 21 0.000001 2
3383699 0.0000001 0.001 0.75 0.002 5 1000 0.1 0.25 0.25 1 -1 10000 21 0.000001 2
3383700 0.0000001 0.001 0.75 0.002 5 1000 0.1 0.4 0.4 1 -1 10000 21 0.000001 2
3383701 0.0000001 0.001 0.75 0.002 5 1000 0.1 0.5 0.5 1 -1 10000 21 0.000001 2
3383702 0.0000001 0.001 0.75 0.2 1 1000 0 0.001 0.001 1 -1 10000 21 0.000001 2
3383703 0.0000001 0.001 0.75 0.2 1 1000 0 0.01 0.01 1 -1 10000 21 0.000001 2
3383704 0.0000001 0.001 0.75 0.2 1 1000 0 0.1 0.1 1 -1 10000 21 0.000001 2
3383705 0.0000001 0.001 0.75 0.2 1 1000 0 0.25 0.25 1 -1 10000 21 0.000001 2
3383706 0.0000001 0.001 0.75 0.2 1 1000 0 0.4 0.4 1 -1 10000 21 0.000001 2
3383707 0.0000001 0.001 0.75 0.2 1 1000 0 0.5 0.5 1 -1 10000 21 0.000001 2
3383708 0.0000001 0.001 0.75 0.2 1 1000 0.1 0.001 0.001 1 -1 10000 21 0.000001 2
3383709 0.0000001 0.001 0.75 0.2 1 1000 0.1 0.01 0.01 1 -1 10000 21 0.000001 2
3383710 0.0000001 0.001 0.75 0.2 1 1000 0.1 0.1 0.1 1 -1 10000 21 0.000001 2
3383711 0.0000001 0.001 0.75 0.2 1 1000 0.1 0.25 0.25 1 -1 10000 21 0.000001 2
3383712 0.0000001 0.001 0.75 0.2 1 1000 0.1 0.4 0.4 1 -1 10000 21 0.000001 2
3383713 0.0000001 0.001 0.75 0.2 1 1000 0.1 0.5 0.5 1 -1 10000 21 0.000001 2
3383714 0.0000001 0.001 0.75 0.2 2 1000 0 0.001 0.001 1 -1 10000 21 0.000001 2
3383715 0.0000001 0.001 0.75 0.2 2 1000 0 0.01 0.01 1 -1 10000 21 0.000001 2
3383716 0.0000001 0.001 0.75 0.2 2 1000 0 0.1 0.1 1 -1 10000 21 0.000001 2
3383717 0.0000001 0.001 0.75 0.2 2 1000 0 0.25 0.25 1 -1 10000 21 0.000001 2
3383718 0.0000001 0.001 0.75 0.2 2 1000 0 0.4 0.4 1 -1 10000 21 0.000001 2
3383719 0.0000001 0.001 0.75 0.2 2 1000 0 0.5 0.5 1 -1 10000 21 0.000001 2
3383720 0.0000001 0.001 0.75 0.2 2 1000 0.1 0.001 0.001 1 -1 10000 21 0.000001 2
3383721 0.0000001 0.001 0.75 0.2 2 1000 0.1 0.01 0.01 1 -1 10000 21 0.000001 2
3383722 0.0000001 0.001 0.75 0.2 2 1000 0.1 0.1 0.1 1 -1 10000 21 0.000001 2
3383723 0.0000001 0.001 0.75 0.2 2 1000 0.1 0.25 0.25 1 -1 10000 21 0.000001 2
3383724 0.0000001 0.001 0.75 0.2 2 1000 0.1 0.4 0.4 1 -1 10000 21 0.000001 2
3383725 0.0000001 0.001 0.75 0.2 2 1000 0.1 0.5 0.5 1 -1 10000 21 0.000001 2
3383726 0.0000001 0.001 0.75 0.2 3 1000 0 0.001 0.001 1 -1 10000 21 0.000001 2
3383727 0.0000001 0.001 0.75 0.2 3 1000 0 0.01 0.01 1 -1 10000 21 0.000001 2
3383728 0.0000001 0.001 0.75 0.2 3 1000 0 0.1 0.1 1 -1 10000 21 0.000001 2
3383729 0.0000001 0.001 0.75 0.2 3 1000 0 0.25 0.25 1 -1 10000 21 0.000001 2
3383730 0.0000001 0.001 0.75 0.2 3 1000 0 0.4 0.4 1 -1 10000 21 0.000001 2
3383731 0.0000001 0.001 0.75 0.2 3 1000 0 0.5 0.5 1 -1 10000 21 0.000001 2
3383732 0.0000001 0.001 0.75 0.2 3 1000 0.1 0.001 0.001 1 -1 10000 21 0.000001 2
3383733 0.0000001 0.001 0.75 0.2 3 1000 0.1 0.01 0.01 1 -1 10000 21 0.000001 2
3383734 0.0000001 0.001 0.75 0.2 3 1000 0.1 0.1 0.1 1 -1 10000 21 0.000001 2
3383735 0.0000001 0.001 0.75 0.2 3 1000 0.1 0.25 0.25 1 -1 10000 21 0.000001 2
3383736 0.0000001 0.001 0.75 0.2 3 1000 0.1 0.4 0.4 1 -1 10000 21 0.000001 2
3383737 0.0000001 0.001 0.75 0.2 3 1000 0.1 0.5 0.5 1 -1 10000 21 0.000001 2
3383738 0.0000001 0.001 0.75 0.2 4 1000 0 0.001 0.001 1 -1 10000 21 0.000001 2
3383739 0.0000001 0.001 0.75 0.2 4 1000 0 0.01 0.01 1 -1 10000 21 0.000001 2
3383740 0.0000001 0.001 0.75 0.2 4 1000 0 0.1 0.1 1 -1 10000 21 0.000001 2
3383741 0.0000001 0.001 0.75 0.2 4 1000 0 0.25 0.25 1 -1 10000 21 0.000001 2
3383742 0.0000001 0.001 0.75 0.2 4 1000 0 0.4 0.4 1 -1 10000 21 0.000001 2
3383743 0.0000001 0.001 0.75 0.2 4 1000 0 0.5 0.5 1 -1 10000 21 0.000001 2
3383744 0.0000001 0.001 0.75 0.2 4 1000 0.1 0.001 0.001 1 -1 10000 21 0.000001 2
3383745 0.0000001 0.001 0.75 0.2 4 1000 0.1 0.01 0.01 1 -1 10000 21 0.000001 2
3383746 0.0000001 0.001 0.75 0.2 4 1000 0.1 0.1 0.1 1 -1 10000 21 0.000001 2
3383747 0.0000001 0.001 0.75 0.2 4 1000 0.1 0.25 0.25 1 -1 10000 21 0.000001 2
3383748 0.0000001 0.001 0.75 0.2 4 1000 0.1 0.4 0.4 1 -1 10000 21 0.000001 2
3383749 0.0000001 0.001 0.75 0.2 4 1000 0.1 0.5 0.5 1 -1 10000 21 0.000001 2
3383750 0.0000001 0.001 0.75 0.2 5 1000 0 0.001 0.001 1 -1 10000 21 0.000001 2
3383751 0.0000001 0.001 0.75 0.2 5 1000 0 0.01 0.01 1 -1 10000 21 0.000001 2
3383752 0.0000001 0.001 0.75 0.2 5 1000 0 0.1 0.1 1 -1 10000 21 0.000001 2
3383753 0.0000001 0.001 0.75 0.2 5 1000 0 0.25 0.25 1 -1 10000 21 0.000001 2
3383754 0.0000001 0.001 0.75 0.2 5 1000 0 0.4 0.4 1 -1 10000 21 0.000001 2
3383755 0.0000001 0.001 0.75 0.2 5 1000 0 0.5 0.5 1 -1 10000 21 0.000001 2
3383756 0.0000001 0.001 0.75 0.2 5 1000 0.1 0.001 0.001 1 -1 10000 21 0.000001 2
3383757 0.0000001 0.001 0.75 0.2 5 1000 0.1 0.01 0.01 1 -1 10000 21 0.000001 2
3383758 0.0000001 0.001 0.75 0.2 5 1000 0.1 0.1 0.1 1 -1 10000 21 0.000001 2
3383759 0.0000001 0.001 0.75 0.2 5 1000 0.1 0.25 0.25 1 -1 10000 21 0.000001 2
3383760 0.0000001 0.001 0.75 0.2 5 1000 0.1 0.4 0.4 1 -1 10000 21 0.000001 2
3383761 0.0000001 0.001 0.75 0.2 5 1000 0.1 0.5 0.5 1 -1 10000 21 0.000001 2
3383762 0.0000001 0.001 1.5 0.002 1 1000 0 0.001 0.001 1 -1 10000 21 0.000001 2
3383763 0.0000001 0.001 1.5 0.002 1 1000 0 0.01 0.01 1 -1 10000 21 0.000001 2
3383764 0.0000001 0.001 1.5 0.002 1 1000 0 0.1 0.1 1 -1 10000 21 0.000001 2
3383765 0.0000001 0.001 1.5 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 0.000001 2
3383766 0.0000001 0.001 1.5 0.002 1 1000 0 0.4 0.4 1 -1 10000 21 0.000001 2
3383767 0.0000001 0.001 1.5 0.002 1 1000 0 0.5 0.5 1 -1 10000 21 0.000001 2
3383768 0.0000001 0.001 1.5 0.002 1 1000 0.1 0.001 0.001 1 -1 10000 21 0.000001 2
3383769 0.0000001 0.001 1.5 0.002 1 1000 0.1 0.01 0.01 1 -1 10000 21 0.000001 2
3383770 0.0000001 0.001 1.5 0.002 1 1000 0.1 0.1 0.1 1 -1 10000 21 0.000001 2
3383771 0.0000001 0.001 1.5 0.002 1 1000 0.1 0.25 0.25 1 -1 10000 21 0.000001 2
3383772 0.0000001 0.001 1.5 0.002 1 1000 0.1 0.4 0.4 1 -1 10000 21 0.000001 2
3383773 0.0000001 0.001 1.5 0.002 1 1000 0.1 0.5 0.5 1 -1 10000 21 0.000001 2
3383774 0.0000001 0.001 1.5 0.002 2 1000 0 0.001 0.001 1 -1 10000 21 0.000001 2
3383775 0.0000001 0.001 1.5 0.002 2 1000 0 0.01 0.01 1 -1 10000 21 0.000001 2
3383776 0.0000001 0.001 1.5 0.002 2 1000 0 0.1 0.1 1 -1 10000 21 0.000001 2
3383777 0.0000001 0.001 1.5 0.002 2 1000 0 0.25 0.25 1 -1 10000 21 0.000001 2
3383778 0.0000001 0.001 1.5 0.002 2 1000 0 0.4 0.4 1 -1 10000 21 0.000001 2
3383779 0.0000001 0.001 1.5 0.002 2 1000 0 0.5 0.5 1 -1 10000 21 0.000001 2
3383780 0.0000001 0.001 1.5 0.002 2 1000 0.1 0.001 0.001 1 -1 10000 21 0.000001 2
3383781 0.0000001 0.001 1.5 0.002 2 1000 0.1 0.01 0.01 1 -1 10000 21 0.000001 2
3383782 0.0000001 0.001 1.5 0.002 2 1000 0.1 0.1 0.1 1 -1 10000 21 0.000001 2
3383783 0.0000001 0.001 1.5 0.002 2 1000 0.1 0.25 0.25 1 -1 10000 21 0.000001 2
3383784 0.0000001 0.001 1.5 0.002 2 1000 0.1 0.4 0.4 1 -1 10000 21 0.000001 2
3383785 0.0000001 0.001 1.5 0.002 2 1000 0.1 0.5 0.5 1 -1 10000 21 0.000001 2
3383786 0.0000001 0.001 1.5 0.002 3 1000 0 0.001 0.001 1 -1 10000 21 0.000001 2
3383787 0.0000001 0.001 1.5 0.002 3 1000 0 0.01 0.01 1 -1 10000 21 0.000001 2
3383788 0.0000001 0.001 1.5 0.002 3 1000 0 0.1 0.1 1 -1 10000 21 0.000001 2
3383789 0.0000001 0.001 1.5 0.002 3 1000 0 0.25 0.25 1 -1 10000 21 0.000001 2
3383790 0.0000001 0.001 1.5 0.002 3 1000 0 0.4 0.4 1 -1 10000 21 0.000001 2
3383791 0.0000001 0.001 1.5 0.002 3 1000 0 0.5 0.5 1 -1 10000 21 0.000001 2
3383792 0.0000001 0.001 1.5 0.002 3 1000 0.1 0.001 0.001 1 -1 10000 21 0.000001 2
3383793 0.0000001 0.001 1.5 0.002 3 1000 0.1 0.01 0.01 1 -1 10000 21 0.000001 2
3383794 0.0000001 0.001 1.5 0.002 3 1000 0.1 0.1 0.1 1 -1 10000 21 0.000001 2
3383795 0.0000001 0.001 1.5 0.002 3 1000 0.1 0.25 0.25 1 -1 10000 21 0.000001 2
3383796 0.0000001 0.001 1.5 0.002 3 1000 0.1 0.4 0.4 1 -1 10000 21 0.000001 2
3383797 0.0000001 0.001 1.5 0.002 3 1000 0.1 0.5 0.5 1 -1 10000 21 0.000001 2
3383798 0.0000001 0.001 1.5 0.002 4 1000 0 0.001 0.001 1 -1 10000 21 0.000001 2
3383799 0.0000001 0.001 1.5 0.002 4 1000 0 0.01 0.01 1 -1 10000 21 0.000001 2
3383800 0.0000001 0.001 1.5 0.002 4 1000 0 0.1 0.1 1 -1 10000 21 0.000001 2
3383801 0.0000001 0.001 1.5 0.002 4 1000 0 0.25 0.25 1 -1 10000 21 0.000001 2
3383802 0.0000001 0.001 1.5 0.002 4 1000 0 0.4 0.4 1 -1 10000 21 0.000001 2
3383803 0.0000001 0.001 1.5 0.002 4 1000 0 0.5 0.5 1 -1 10000 21 0.000001 2
